MEETVERANTWOORDELIJKE	NETBEHEERDER	STRAATNAAM	POSTCODE_VAN	POSTCODE_TOT	PRODUCTSOORT	VERBRUIKSSEGMENT	Aantal Aansluitingen	%Leveringsrichting	%Fysieke status	%Soort aansluiting	Soort aansluiting Naam	SJV	%SJV laag tarief	%Slimme Meter	Gemiddeld aantal telwielen
	Liander N.V. (NW)	Rokin	1012KR	1012KR	ELK	KVB	17	100	70,59	47	3x25	4472	41,18	17,65	1,2
	Liander N.V. (NW)	Spaarpotsteeg	1012KS	1012KS	ELK	KVB	13	100	84,62	38	1x35	17614	46,15	7,69	1,5
	GAS Liander	Spaarpotsteeg	1012KS	1012KS	GAS	KVB	12	100	83,33	58	G4	4616	0	8,33	
	GAS Liander	Rokin	1012KT	1012KT	GAS	KVB	17	100	94,12	82	G4	2192	0	52,94	
	Liander N.V. (NW)	Rokin	1012KT	1012KT	ELK	KVB	22	100	90,91	45	3x25	12481	72,73	50	1,6
Liander N.V.	Liander N.V. (NW)	Rokin	1012KV	1012KV	ELK	KVB	38	100	84,21	37	3x25	7529	31,58	10,53	1,3
Liander N.V.	GAS Liander	Rokin	1012KV	1012KV	GAS	KVB	29	100	96,55	86	G4	1982	0	6,9	
Liander N.V.	Liander N.V. (NW)	Rokin	1012KW	1012KW	ELK	KVB	19	100	84,21	37	1x25	9768	36,84	26,32	1,1
	GAS Liander	Rokin	1012KW	1012KW	GAS	KVB	18	100	94,44	67	G4	6154	0	22,22	
	GAS Liander	Rokin	1012KX	1012LB	GAS	KVB	30	100	100	63	G4	5829	0	3,33	
	Liander N.V. (NW)	Rokin	1012KX	1012KX	ELK	KVB	10	100	40	60	3x25	17454	80	10	1,8
	Liander N.V. (NW)	Rokin	1012KZ	1012KZ	ELK	KVB	14	100	64,29	29	1x6	11622	28,57	7,14	1,5
Liander N.V.	Liander N.V. (NW)	Rokin	1012LA	1012LB	ELK	KVB	27	100	62,96	37	1x35	7898	14,81	3,7	1,1
	Liander N.V. (NW)	Rokin	1012LC	1012LC	ELK	KVB	20	100	100	30	3x25	6897	35	10	1,3
	GAS Liander	Rokin	1012LC	1012LC	GAS	KVB	18	100	100	89	G4	1370	0	5,56	
Liander N.V.	Liander N.V. (NW)	Rokin	1012LD	1012LE	ELK	KVB	25	100	48	20	3x25	13337	44	4	1,7
	GAS Liander	Rokin	1012LD	1012LG	GAS	KVB	27	100	88,89	67	G4	5150	0	7,41	
Liander N.V.	Liander N.V. (NW)	Damrak	1012LG	1012LG	ELK	KVB	29	100	68,97	28	3x25	20406	51,72	10,34	1,6
Liander N.V.	Liander N.V. (NW)	Damrak	1012LH	1012LH	ELK	KVB	19	100	63,16	32	3x25	33941	52,63	10,53	1,6
	GAS Liander	Damrak	1012LH	1012LJ	GAS	KVB	32	100	81,25	69	G4	4402	0	37,5	
	Liander N.V. (NW)	Damrak	1012LJ	1012LJ	ELK	KVB	40	100	65	43	3x25	16539	60	32,5	1,5
Liander N.V.	Liander N.V. (NW)	Damrak	1012LK	1012LK	ELK	KVB	34	100	73,53	50	3x25	18359	41,18	11,76	1,4
	GAS Liander	Damrak	1012LK	1012LK	GAS	KVB	22	100	95,45	41	G4	10769	0	4,55	
Liander N.V.	Liander N.V. (NW)	Damrak	1012LL	1012LL	ELK	KVB	29	100	82,76	48	3x25	23042	79,31	44,83	1,9
	GAS Liander	Damrak	1012LL	1012LL	GAS	KVB	24	100	91,67	42	G4	9748	0	45,83	
	Liander N.V. (NW)	Damrak	1012LM	1012LM	ELK	KVB	31	100	61,29	52	3x25	11252	35,48	0	1,5
	GAS Liander	Damrak	1012LM	1012LP	GAS	KVB	24	100	83,33	33	G4	8594	0	8,33	
Liander N.V.	Liander N.V. (NW)	Damrak	1012LN	1012LP	ELK	KVB	25	100	52	32	1x6	17847	36	12	1,7
	GAS Liander	Haringpakkerssteeg	1012LR	1012LR	GAS	KVB	19	100	89,47	79	G4	2573	0	5,26	
	Liander N.V. (NW)	Haringpakkerssteeg	1012LR	1012LR	ELK	KVB	22	100	100	27	1x35	17004	27,27	9,09	1,3
	GAS Liander	Karnemelksteeg	1012LS	1012LS	GAS	KVB	11	100	90,91	55	G6	867	0	63,64	
Liander N.V.	Liander N.V. (NW)	Karnemelksteeg	1012LS	1012LS	ELK	KVB	13	100	84,62	46	3x25	7117	69,23	53,85	1
	GAS Liander	Mandenmakerssteeg	1012LT	1012LX	GAS	KVB	44	100	95,45	91	G4	2475	0	11,36	
Liander N.V.	Liander N.V. (NW)	Mandenmakerssteeg	1012LT	1012LV	ELK	KVB	19	100	73,68	58	1x25	3711	5,26	0	1,1
	Liander N.V. (NW)	Beurspassage	1012LW	1012LX	ELK	KVB	45	100	88,89	60	3x25	6863	33,33	11,11	1,2
	GAS Liander	Nieuwendijk	1012LZ	1012LZ	GAS	KVB	33	100	93,94	82	G4	2484	0	6,06	
Liander N.V.	Liander N.V. (NW)	Nieuwendijk	1012LZ	1012LZ	ELK	KVB	44	100	90,91	39	1x35	11529	27,27	6,82	1,3
Liander N.V.	Liander N.V. (NW)	Nieuwendijk	1012MA	1012MA	ELK	KVB	26	100	88,46	50	1x35	12574	19,23	0	1,2
	GAS Liander	Nieuwendijk	1012MA	1012MA	GAS	KVB	21	100	100	62	G4	2469	0	0	
	GAS Liander	Nieuwendijk	1012MB	1012MB	GAS	KVB	16	100	100	63	G4	4386	0	12,5	
Liander N.V.	Liander N.V. (NW)	Nieuwendijk	1012MB	1012MB	ELK	KVB	27	100	88,89	26	1x25	20309	40,74	14,81	1,4
Liander N.V.	GAS Liander	Nieuwendijk	1012MC	1012MC	GAS	KVB	28	100	89,29	79	G4	2436	0	3,57	
Liander N.V.	Liander N.V. (NW)	Nieuwendijk	1012MC	1012MC	ELK	KVB	28	100	92,86	46	3x25	13271	57,14	3,57	1,6
Liander N.V.	Liander N.V. (NW)	Nieuwendijk	1012MD	1012MD	ELK	KVB	22	100	95,45	45	3x25	14275	40,91	9,09	1,4
	GAS Liander	Nieuwendijk	1012MD	1012MD	GAS	KVB	20	100	100	55	G4	3996	0	5	
	GAS Liander	Nieuwendijk	1012ME	1012ME	GAS	KVB	10	100	100	70	G4	2382	0	20	
	Liander N.V. (NW)	Nieuwendijk	1012ME	1012ME	ELK	KVB	11	100	90,91	45	3x25	29521	81,82	27,27	2
	GAS Liander	Nieuwendijk	1012MG	1012MH	GAS	KVB	16	100	100	75	G6	3696	0	6,25	
Liander N.V.	Liander N.V. (NW)	Nieuwendijk	1012MG	1012MH	ELK	KVB	32	100	84,38	31	3x25	24747	53,13	12,5	1,5
Liander N.V.	Liander N.V. (NW)	Ramskooi	1012MJ	1012MK	ELK	KVB	22	100	81,82	36	3x25	14496	31,82	4,55	1,3
	GAS Liander	Ramskooi	1012MJ	1012MK	GAS	KVB	17	100	100	88	G4	2930	0	5,88	
	Liander N.V. (NW)	Nieuwendijk	1012ML	1012ML	ELK	KVB	39	100	97,44	41	1x25	9255	30,77	10,26	1,2
Liander N.V.	GAS Liander	Nieuwendijk	1012ML	1012ML	GAS	KVB	36	100	94,44	81	G4	2011	0	11,11	
	Liander N.V. (NW)	Nieuwendijk	1012MN	1012MN	ELK	KVB	16	100	100	50	1x25	14364	37,5	18,75	1,2
	GAS Liander	Nieuwendijk	1012MN	1012MN	GAS	KVB	14	100	100	93	G4	2401	0	28,57	
	GAS Liander	Nieuwendijk	1012MP	1012MR	GAS	KVB	36	100	97,22	72	G4	3938	0	19,44	
	Liander N.V. (ZW)	Nieuwendijk	1012MP	1012MR	ELK	KVB	40	100	97,5	40	3x25	17515	57,5	22,5	1,5
	GAS Liander	Nieuwendijk	1012MS	1012MS	GAS	KVB	23	100	91,3	57	G4	2489	0	0	
Liander N.V.	Liander N.V. (NW)	Nieuwendijk	1012MS	1012MS	ELK	KVB	34	100	79,41	21	3x25	15681	44,12	0	1,6
	Liander N.V. (NW)	Nieuwendijk	1012MT	1012MZ	ELK	KVB	34	100	73,53	38	3x25	25758	82,35	38,24	1,7
	GAS Liander	Nieuwendijk	1012MT	1012MZ	GAS	KVB	31	100	93,55	65	G4	6013	0	35,48	
	Liander N.V. (NW)	Engelsesteeg	1012NA	1012NB	ELK	KVB	66	100	96,97	76	1x25	3011	12,12	6,06	1,1
	GAS Liander	Engelsesteeg	1012NA	1012NB	GAS	KVB	60	100	98,33	98	G4	1066	0	5	
Liander N.V.	Liander N.V. (NW)	Sint Jacobsstraat	1012NC	1012NC	ELK	KVB	60	100	90	50	1x35	3958	16,67	5	1,1
Liander N.V.	GAS Liander	Sint Jacobsstraat	1012NC	1012NC	GAS	KVB	53	100	96,23	92	G4	1281	0	9,43	
Liander N.V.	GAS Liander	Sint Jacobsdwarsstraat	1012ND	1012NE	GAS	KVB	47	100	91,49	87	G4	1276	0	8,51	
Liander N.V.	Liander N.V. (NW)	Sint Jacobsdwarsstraat	1012ND	1012NE	ELK	KVB	73	100	65,75	41	3x25	3404	15,07	5,48	1,1
	GAS Liander	Nieuwe Nieuwstraat	1012NG	1012NG	GAS	KVB	68	100	100	99	G4	774	0	7,35	
	Liander N.V. (NW)	Nieuwe Nieuwstraat	1012NG	1012NG	ELK	KVB	75	98,67	98,67	53	1x25	3272	16	9,33	1,1
	Liander N.V. (NW)	Nieuwe Nieuwstraat	1012NH	1012NH	ELK	KVB	57	100	100	56	1x25	3202	7,02	3,51	1,1
	GAS Liander	Nieuwe Nieuwstraat	1012NH	1012NH	GAS	KVB	50	100	100	94	G4	1175	0	0	
	GAS Liander	Sint Nicolaasstraat	1012NJ	1012NJ	GAS	KVB	37	100	94,59	89	G4	1146	0	8,11	
	Liander N.V. (NW)	Sint Nicolaasstraat	1012NJ	1012NJ	ELK	KVB	44	100	95,45	52	1x35	3173	18,18	6,82	1,1
Liander N.V.	Liander N.V. (NW)	Sint Nicolaasstraat	1012NK	1012NK	ELK	KVB	51	100	92,16	33	1x25	2188	25,49	13,73	1,1
	GAS Liander	Sint Nicolaasstraat	1012NK	1012NK	GAS	KVB	44	100	88,64	93	G4	1373	0	9,09	
	GAS Liander	Gravenstraat	1012NL	1012NL	GAS	KVB	22	100	100	95	G4	995	0	0	
	Liander N.V. (NW)	Gravenstraat	1012NL	1012NL	ELK	KVB	25	100	100	68	1x35	5654	20	0	1,2
	GAS Liander	Gravenstraat	1012NM	1012NM	GAS	KVB	26	100	96,15	81	G4	2973	0	3,85	
Liander N.V.	Liander N.V. (NW)	Gravenstraat	1012NM	1012NM	ELK	KVB	29	100	93,1	41	3x25	11993	31,03	3,45	1,3
	Liander N.V. (NW)	Eggertstraat	1012NN	1012NN	ELK	KVB	17	100	88,24	53	3x25	15903	64,71	52,94	1,2
	GAS Liander	Eggertstraat	1012NN	1012NN	GAS	KVB	13	100	84,62	77	G4	1889	0	61,54	
Liander N.V.	GAS Liander	Dam	1012NP	1012NX	GAS	KVB	29	100	86,21	55	G4	4249	0	20,69	
Liander N.V.	Liander N.V. (NW)	Dam	1012NP	1012NP	ELK	KVB	19	100	63,16	47	3x80	20603	68,42	42,11	1,5
	Liander N.V. (NW)	Wijde Kapelsteeg	1012NS	1012NV	ELK	KVB	16	100	87,5	38	1x35	5582	12,5	6,25	1,2
	Liander N.V. (NW)	Kalverstraat	1012NX	1012NX	ELK	KVB	19	100	68,42	58	3x25	24310	73,68	36,84	1,7
Liander N.V.	Liander N.V. (NW)	Kalverstraat	1012NZ	1012NZ	ELK	KVB	12	100	75	33	3x63	33242	83,33	16,67	2
	GAS Liander	Kalverstraat	1012NZ	1012NZ	GAS	KVB	13	100	100	38	G6	7266	0	15,38	
Liander N.V.	Liander N.V. (NW)	Kalverstraat	1012PA	1012PA	ELK	KVB	11	100	72,73	45	3x50	50820	90,91	9,09	1,9
	GAS Liander	Kalverstraat	1012PA	1012PA	GAS	KVB	14	100	92,86	36	G4	8548	0	7,14	
	GAS Liander	Taksteeg	1012PB	1012PB	GAS	KVB	16	100	100	88	G4	1232	0	0	
	Liander N.V. (NW)	Taksteeg	1012PB	1012PB	ELK	KVB	19	100	100	63	1x25	4928	31,58	0	1,3
	GAS Liander	Kalverstraat	1012PC	1012PD	GAS	KVB	17	100	94,12	41	G6	4089	0	17,65	
Liander N.V.	Liander N.V. (NW)	Kalverstraat	1012PC	1012PD	ELK	KVB	18	100	77,78	28	3x80	33759	55,56	16,67	1,5
	Liander N.V. (NW)	Kalverstraat	1012PE	1012PL	ELK	KVB	61	100	86,89	49	3x25	12526	47,54	13,11	1,4
	GAS Liander	Kalverstraat	1012PE	1012PL	GAS	KVB	48	100	93,75	50	G4	3834	0	16,67	
Liander N.V.	Liander N.V. (NW)	Sint Luciensteeg	1012PM	1012PM	ELK	KVB	30	100	90	33	1x35	11993	16,67	3,33	1,2
	GAS Liander	Sint Luciensteeg	1012PM	1012PM	GAS	KVB	17	100	100	65	G4	2676	0	0	
	GAS Liander	Begijnensteeg	1012PN	1012PN	GAS	KVB	10	100	100	80	G4	2537	0	30	
Liander N.V.	Liander N.V. (NW)	Begijnensteeg	1012PN	1012PN	ELK	KVB	12	100	83,33	67	3x25	16549	41,67	33,33	1,2
	GAS Liander	Gedempte Begijnensloot	1012PP	1012PS	GAS	KVB	27	100	96,3	81	G4	1853	0	25,93	
Liander N.V.	Liander N.V. (NW)	Gedempte Begijnensloot	1012PP	1012PS	ELK	KVB	33	100	81,82	39	1x25	7503	54,55	15,15	1,3
Liander N.V.	Liander N.V. (NW)	Kolksteeg	1012PT	1012PT	ELK	KVB	22	100	81,82	41	3x25	14621	45,45	13,64	1,4
Liander N.V.	GAS Liander	Kolksteeg	1012PT	1012PT	GAS	KVB	19	100	89,47	58	G4	4179	0	15,79	
Liander N.V.	GAS Liander	Nieuwezijds Kolk	1012PV	1012PV	GAS	KVB	50	100	98	80	G4	2565	0	4	
Liander N.V.	Liander N.V. (NW)	Nieuwezijds Kolk	1012PV	1012PV	ELK	KVB	71	100	97,18	39	1x25	6382	16,9	2,82	1,2
Liander N.V.	Liander N.V. (NW)	Suikerbakkerssteeg	1012PW	1012PW	ELK	KVB	11	100	63,64	55	3x25	1822	0	9,09	1
Liander N.V.	GAS Liander	Suikerbakkerssteeg	1012PW	1012PZ	GAS	KVB	26	100	84,62	65	G4	3295	0	11,54	
	Liander N.V. (NW)	Sint Geertruidensteeg	1012PX	1012PZ	ELK	KVB	17	100	100	47	1x25	3850	17,65	11,76	1,1
	Liander N.V. (NW)	Guldehandsteeg	1012RA	1012RA	ELK	KVB	14	100	100	86	1x25	5314	50	35,71	1,2
	GAS Liander	Guldehandsteeg	1012RA	1012RA	GAS	KVB	12	100	100	92	G4	1566	0	33,33	
	GAS Liander	Paleisstraat	1012RB	1012RB	GAS	KVB	15	100	100	73	G4	5173	0	33,33	
	Liander N.V. (NW)	Paleisstraat	1012RB	1012RB	ELK	KVB	20	100	95	35	1x35	23789	55	35	1,4
	GAS Liander	Nieuwezijds Voorburgwal	1012RC	1012RD	GAS	KVB	28	100	100	82	G4	3068	0	0	
Liander N.V.	Liander N.V. (NW)	Nieuwezijds Voorburgwal	1012RC	1012RD	ELK	KVB	44	100	81,82	32	3x25	7762	20,45	2,27	1,2
	Liander N.V. (NW)	Nieuwezijds Voorburgwal	1012RE	1012RE	ELK	KVB	21	100	90,48	52	3x25	11587	38,1	4,76	1,4
	GAS Liander	Nieuwezijds Voorburgwal	1012RE	1012RE	GAS	KVB	14	100	100	71	G4	2208	0	7,14	
	GAS Liander	Zwartehandsteeg	1012RG	1012RG	GAS	KVB	12	100	100	92	G4	1865	0	8,33	
	Liander N.V. (NW)	Zwartehandsteeg	1012RG	1012RG	ELK	KVB	14	100	100	50	3x25	8636	35,71	7,14	1,3
	GAS Liander	Nieuwezijds Voorburgwal	1012RH	1012RK	GAS	KVB	36	100	100	72	G4	2897	0	0	
Liander N.V.	Liander N.V. (NW)	Nieuwezijds Voorburgwal	1012RH	1012RJ	ELK	KVB	18	100	88,89	50	3x25	15006	55,56	5,56	1,6
	Liander N.V. (NW)	Nieuwezijds Voorburgwal	1012RK	1012RK	ELK	KVB	38	100	92,11	32	1x35	9552	18,42	0	1,2
Liander N.V.	Liander N.V. (NW)	Nieuwezijds Voorburgwal	1012RL	1012RM	ELK	KVB	46	100	89,13	52	3x25	6757	36,96	15,22	1,3
	GAS Liander	Nieuwezijds Voorburgwal	1012RL	1012RM	GAS	KVB	29	100	93,1	69	G4	3387	0	6,9	
	GAS Liander	Wijdesteeg	1012RN	1012RN	GAS	KVB	10	100	70	50	G4	1576	0	0	
	Liander N.V. (NW)	Wijdesteeg	1012RN	1012RN	ELK	KVB	13	100	76,92	54	1x25	4173	23,08	0	1,3
	Liander N.V. (NW)	Rosmarijnsteeg	1012RP	1012RP	ELK	KVB	20	100	95	50	1x25	4845	50	25	1,4
	GAS Liander	Rosmarijnsteeg	1012RP	1012RP	GAS	KVB	18	100	94,44	89	G4	1084	0	22,22	
	GAS Liander	Nieuwezijds Voorburgwal	1012RR	1012RR	GAS	KVB	24	100	100	88	G4	2415	0	4,17	
	Liander N.V. (ZW)	Nieuwezijds Voorburgwal	1012RR	1012RR	ELK	KVB	38	100	78,95	32	1x35	4099	31,58	7,89	1,2
Liander N.V.	Liander N.V. (NW)	Nieuwezijds Voorburgwal	1012RS	1012RS	ELK	KVB	39	100	92,31	46	1x25	4889	25,64	0	1,2
	GAS Liander	Nieuwezijds Voorburgwal	1012RS	1012RS	GAS	KVB	32	100	96,88	94	G4	1520	0	0	
	GAS Liander	Nieuwezijds Voorburgwal	1012RT	1012RT	GAS	KVB	25	100	96	72	G4	5045	0	8	
	Liander N.V. (NW)	Nieuwezijds Voorburgwal	1012RT	1012RT	ELK	KVB	27	100	96,3	41	3x25	9786	37,04	7,41	1,4
	GAS Liander	Nieuwezijds Voorburgwal	1012RV	1012RV	GAS	KVB	31	100	100	84	G4	3300	0	0	
Liander N.V.	Liander N.V. (NW)	Nieuwezijds Voorburgwal	1012RV	1012RV	ELK	KVB	34	100	94,12	41	1x35	4351	17,65	0	1,2
	GAS Liander	Nieuwezijds Voorburgwal	1012RW	1012RW	GAS	KVB	26	100	96,15	85	G4	2354	0	26,92	
	Liander N.V. (NW)	Nieuwezijds Voorburgwal	1012RW	1012RW	ELK	KVB	30	100	100	47	3x25	8191	43,33	30	1,3
	Liander N.V. (NW)	Nieuwezijds Voorburgwal	1012RX	1012RX	ELK	KVB	16	100	93,75	50	1x25	4611	12,5	6,25	1,1
	GAS Liander	Nieuwezijds Voorburgwal	1012RX	1012RX	GAS	KVB	14	100	92,86	86	G4	1109	0	7,14	
	GAS Liander	Nieuwezijds Voorburgwal	1012RZ	1012RZ	GAS	KVB	22	100	90,91	64	G4	6666	0	9,09	
Liander N.V.	Liander N.V. (NW)	Nieuwezijds Voorburgwal	1012RZ	1012RZ	ELK	KVB	26	100	76,92	46	3x25	21390	57,69	11,54	1,4
	Liander N.V. (NW)	Nieuwezijds Voorburgwal	1012SB	1012SB	ELK	KVB	15	100	93,33	47	1x25	6648	13,33	0	1,2
	GAS Liander	Nieuwezijds Voorburgwal	1012SB	1012SB	GAS	KVB	13	100	100	77	G4	2371	0	0	
	Liander N.V. (NW)	Nieuwezijds Voorburgwal	1012SC	1012SC	ELK	KVB	24	100	100	58	3x25	5448	4,17	0	1
	GAS Liander	Nieuwezijds Voorburgwal	1012SC	1012SC	GAS	KVB	22	100	95,45	91	G4	1800	0	0	
	Liander N.V. (NW)	Nieuwezijds Voorburgwal	1012SE	1012SE	ELK	KVB	40	100	82,5	43	3x25	5711	40	27,5	1,2
	GAS Liander	Nieuwezijds Voorburgwal	1012SE	1012SE	GAS	KVB	34	100	82,35	82	G4	1826	0	26,47	
	Liander N.V. (NW)	Nieuwezijds Voorburgwal	1012SG	1012SG	ELK	KVB	10	100	90	40	3x25	24940	80	40	1,6
	GAS Liander	Nieuwezijds Voorburgwal	1012SG	1012SH	GAS	KVB	39	100	84,62	79	G4	5304	0	30,77	
Liander N.V.	Liander N.V. (NW)	Nieuwezijds Voorburgwal	1012SH	1012SH	ELK	KVB	34	100	70,59	50	3x25	8127	67,65	32,35	1,4
	GAS Liander	Nieuwezijds Voorburgwal	1012SJ	1012SJ	GAS	KVB	14	100	100	57	G4	4560	0	21,43	
	Liander N.V. (NW)	Nieuwezijds Voorburgwal	1012SJ	1012SJ	ELK	KVB	29	100	72,41	31	3x25	7940	44,83	17,24	1,5
	GAS Liander	Korte Kolksteeg	1012SK	1012SM	GAS	KVB	24	100	87,5	79	G4	1668	0	16,67	
Liander N.V.	Liander N.V. (NW)	Korte Kolksteeg	1012SK	1012SK	ELK	KVB	11	100	72,73	36	1x35	5824	45,45	36,36	1,3
	Liander N.V. (NW)	Korte Lijnbaanssteeg	1012SL	1012SM	ELK	KVB	14	100	100	64	3x25	9908	64,29	14,29	1,7
Liander N.V.	GAS Liander	Hekelveld	1012SN	1012SN	GAS	KVB	24	100	95,83	92	G4	1930	0	37,5	
Liander N.V.	Liander N.V. (NW)	Hekelveld	1012SN	1012SN	ELK	KVB	35	100	82,86	43	1x35	10806	42,86	37,14	1,1
	GAS Liander	Spuistraat	1012SP	1012SP	GAS	KVB	23	100	100	83	G4	3305	0	30,43	
	Liander N.V. (NW)	Spuistraat	1012SP	1012SP	ELK	KVB	27	100	96,3	41	3x25	14298	59,26	33,33	1,4
	GAS Liander	Spuistraat	1012SR	1012SR	GAS	KVB	17	100	94,12	82	G4	1616	0	29,41	
	Liander N.V. (NW)	Spuistraat	1012SR	1012SR	ELK	KVB	19	100	89,47	63	3x25	4524	42,11	26,32	1,3
	GAS Liander	Spuistraat	1012ST	1012ST	GAS	KVB	23	100	86,96	83	G4	1430	0	17,39	
	Liander N.V. (NW)	Spuistraat	1012ST	1012ST	ELK	KVB	25	100	80	36	3x25	4256	60	24	1,4
	Liander N.V. (NW)	Spuistraat	1012SV	1012SV	ELK	KVB	21	100	95,24	38	3x25	4011	33,33	14,29	1,2
	GAS Liander	Spuistraat	1012SV	1012SV	GAS	KVB	16	100	100	69	G4	2028	0	12,5	
	Liander N.V. (NW)	Stromarkt	1012SW	1012SW	ELK	KVB	41	100	92,68	71	3x25	4962	82,93	68,29	1,4
	GAS Liander	Stromarkt	1012SW	1012SW	GAS	KVB	35	100	85,71	94	G4	2004	0	62,86	
Liander N.V.	Liander N.V. (NW)	Jeroenensteeg	1012SX	1012SZ	ELK	KVB	14	100	78,57	36	3x25	7010	28,57	7,14	1,2
Liander N.V.	GAS Liander	Kattengat	1012SZ	1012TA	GAS	KVB	65	100	92,31	83	G4	1506	0	1,54	
Liander N.V.	Liander N.V. (NW)	Koggestraat	1012TA	1012TA	ELK	KVB	73	100	95,89	45	1x25	3294	12,33	1,37	1,1
Liander N.V.	GAS Liander	Teerketelsteeg	1012TB	1012TB	GAS	KVB	12	100	91,67	100	G4	1366	0	8,33	
Liander N.V.	Liander N.V. (NW)	Teerketelsteeg	1012TB	1012TB	ELK	KVB	16	100	81,25	38	1x25	2899	25	12,5	1,2
Liander N.V.	GAS Liander	Korte Korsjespoortsteeg	1012TC	1012TC	GAS	KVB	15	100	86,67	80	G4	1902	0	0	
Liander N.V.	Liander N.V. (NW)	Korte Korsjespoortsteeg	1012TC	1012TC	ELK	KVB	17	100	82,35	35	1x35	7000	23,53	11,76	1,2
	GAS Liander	Oude Nieuwstraat	1012TD	1012TD	GAS	KVB	19	100	100	89	G4	2568	0	0	
Liander N.V.	Liander N.V. (NW)	Oude Nieuwstraat	1012TD	1012TD	ELK	KVB	22	100	95,45	50	3x25	4913	27,27	4,55	1,3
Liander N.V.	Liander N.V. (NW)	Lijnbaanssteeg	1012TE	1012TE	ELK	KVB	13	100	92,31	46	1x25	11525	30,77	0	1,3
	GAS Liander	Lijnbaanssteeg	1012TE	1012TE	GAS	KVB	12	100	100	67	G4	2264	0	0	
	Liander N.V. (NW)	Nieuwe Spaarpotsteeg	1012TG	1012TH	ELK	KVB	14	100	85,71	43	3x25	16494	35,71	7,14	1,4
	GAS Liander	Nieuwe Spaarpotsteeg	1012TG	1012TH	GAS	KVB	11	100	100	55	G4	2259	0	0	
Liander N.V.	Liander N.V. (NW)	Raadhuisstraat	1012TJ	1012TK	ELK	KVB	30	100	80	37	1x35	8342	16,67	6,67	1,2
	GAS Liander	Raadhuisstraat	1012TJ	1012TK	GAS	KVB	23	100	91,3	65	G4	1880	0	8,7	
Liander N.V.	Liander N.V. (NW)	Prins Hendrikkade	1012TL	1012TL	ELK	KVB	14	100	50	29	OBK	15846	35,71	0	1,3
Liander N.V.	GAS Liander	Prins Hendrikkade	1012TL	1012TM	GAS	KVB	21	100	95,24	43	G4	7122	0	9,52	
Liander N.V.	Liander N.V. (NW)	Prins Hendrikkade	1012TM	1012TM	ELK	KVB	27	100	51,85	30	3x25	19343	55,56	22,22	1,9
	GAS Liander	Martelaarsgracht	1012TN	1012TN	GAS	KVB	16	100	87,5	69	G4	2802	0	18,75	
Liander N.V.	Liander N.V. (NW)	Martelaarsgracht	1012TN	1012TN	ELK	KVB	20	100	90	50	1x25	12585	45	25	1,2
Liander N.V.	Liander N.V. (NW)	Martelaarsgracht	1012TP	1012TP	ELK	KVB	13	100	7,69	69	3x25	10288	23,08	0	2
	GAS Liander	Martelaarsgracht	1012TP	1012TR	GAS	KVB	16	100	87,5	50	G4	5747	0	12,5	
	Liander N.V. (NW)	Martelaarsgracht	1012TR	1012TR	ELK	KVB	14	100	100	29	1x25	14059	35,71	14,29	1,4
	GAS Liander	Spuistraat	1012TS	1012TS	GAS	KVB	30	100	86,67	70	G4	3180	0	26,67	
	Liander N.V. (NW)	Spuistraat	1012TS	1012TS	ELK	KVB	34	100	79,41	38	3x25	8157	44,12	23,53	1,3
	Liander N.V. (NW)	Spuistraat	1012TT	1012TT	ELK	KVB	21	100	85,71	62	1x25	2682	19,05	14,29	1
	GAS Liander	Spuistraat	1012TT	1012TT	GAS	KVB	17	100	94,12	100	G4	1466	0	17,65	
	GAS Liander	Spuistraat	1012TV	1012TV	GAS	KVB	27	100	100	89	G4	2389	0	3,7	
	Liander N.V. (NW)	Spuistraat	1012TV	1012TV	ELK	KVB	33	100	96,97	61	1x25	9169	21,21	3,03	1,2
	Liander N.V. (NW)	Spuistraat	1012TW	1012TW	ELK	KVB	42	100	95,24	62	1x25	3198	16,67	7,14	1,1
	GAS Liander	Spuistraat	1012TW	1012TW	GAS	KVB	37	100	97,3	100	G4	1184	0	8,11	
	GAS Liander	Spuistraat	1012TX	1012TZ	GAS	KVB	22	100	95,45	82	G4	2121	0	4,55	
	Liander N.V. (NW)	Spuistraat	1012TX	1012TX	ELK	KVB	11	90,91	100	64	1x35	5140	18,18	0	1,3
Liander N.V.	Liander N.V. (NW)	Spuistraat	1012TZ	1012TZ	ELK	KVB	15	100	93,33	33	3x25	5306	13,33	13,33	1
	GAS Liander	Spuistraat	1012VA	1012VC	GAS	KVB	58	100	75,86	76	G4	2818	0	44,83	
	Liander N.V. (NW)	Spuistraat	1012VA	1012VA	ELK	KVB	20	100	95	65	3x25	20664	25	5	1,2
Liander N.V.	Liander N.V. (NW)	Spuistraat	1012VB	1012VC	ELK	KVB	68	98,53	67,65	46	1x35	5025	60,29	42,65	1,2
	GAS Liander	Singel	1012VD	1012VD	GAS	KVB	20	100	100	85	G4	2196	0	100	
	Liander N.V. (NW)	Singel	1012VD	1012VD	ELK	KVB	23	100	82,61	39	1x25	4639	86,96	78,26	
	Liander N.V. (NW)	Singel	1012VE	1012VE	ELK	KVB	19	100	94,74	42	1x25	5711	84,21	78,95	1,3
	GAS Liander	Singel	1012VE	1012VE	GAS	KVB	16	100	93,75	75	G4	2415	0	81,25	
Liander N.V.	GAS Liander	Singel	1012VG	1012VG	GAS	KVB	49	100	89,8	90	G4	1893	0	6,12	
