POSTCODE_VAN	POSTCODE_TOT	PRODUCTSOORT	%Leveringsrichting	SJV	WIJKEN
1012HX	1012HX	GAS	100	2439	CENTRUM
1012JA	1012JA	GAS	100	4936	CENTRUM
1012JB	1012JB	GAS	100	1353	CENTRUM
1012JG	1012JG	GAS	100	2086	CENTRUM
1012JH	1012JH	GAS	100	4241	CENTRUM
1012JM	1012JM	GAS	100	5120	CENTRUM
1012JN	1012JN	GAS	100	2855	CENTRUM
1012JP	1012JP	GAS	100	3906	CENTRUM
1012JZ	1012KC	GAS	100	4082	CENTRUM
1012KD	1012KD	ELK	100	4719	CENTRUM
1012KE	1012KE	GAS	100	3066	CENTRUM
1012KG	1012KK	GAS	100	3595	CENTRUM
1012KM	1012KM	GAS	100	2344	CENTRUM
1012KN	1012KN	ELK	100	4247	CENTRUM
1012KR	1012KR	ELK	100	4236	CENTRUM
1012KS	1012KS	GAS	100	4195	CENTRUM
1012KT	1012KT	GAS	100	2073	CENTRUM
1012KV	1012KV	GAS	100	1986	CENTRUM
1012LC	1012LC	GAS	100	1451	CENTRUM
1012LD	1012LG	GAS	100	4847	CENTRUM
1012LH	1012LJ	GAS	100	4026	CENTRUM
1012LR	1012LR	GAS	100	2296	CENTRUM
1012LS	1012LS	GAS	100	2086	CENTRUM
1012LT	1012LV	ELK	100	4000	CENTRUM
1012LT	1012LX	GAS	100	2048	CENTRUM
1012LZ	1012LZ	GAS	100	2464	CENTRUM
1012MA	1012MA	GAS	100	2480	CENTRUM
1012MB	1012MB	GAS	100	4807	CENTRUM
1012MC	1012MC	GAS	100	2369	CENTRUM
1012MD	1012MD	GAS	100	3949	CENTRUM
1012ME	1012ME	GAS	100	3219	CENTRUM
1012MG	1012MH	GAS	100	4291	CENTRUM
1012MJ	1012MK	GAS	100	2644	CENTRUM
1012ML	1012ML	GAS	100	2053	CENTRUM
1012MN	1012MN	GAS	100	1363	CENTRUM
1012MP	1012MR	GAS	100	3720	CENTRUM
1012MS	1012MS	GAS	100	2554	CENTRUM
1012NA	1012NB	ELK	100	2979	CENTRUM
1012NA	1012NB	GAS	100	718	CENTRUM
1012NC	1012NC	GAS	100	1361	CENTRUM
1012NC	1012NC	ELK	100	4170	CENTRUM
1012ND	1012NE	ELK	100	3704	CENTRUM
1012ND	1012NE	GAS	100	1536	CENTRUM
1012NG	1012NG	ELK	100	3267	CENTRUM
1012NG	1012NG	GAS	100	807	CENTRUM
1012NH	1012NH	ELK	100	3298	CENTRUM
1012NH	1012NH	GAS	100	1200	CENTRUM
1012NJ	1012NJ	GAS	100	1210	CENTRUM
1012NJ	1012NJ	ELK	100	3403	CENTRUM
1012NK	1012NK	ELK	100	2538	CENTRUM
1012NK	1012NK	GAS	100	1365	CENTRUM
1012NL	1012NL	GAS	100	1030	CENTRUM
1012NM	1012NM	GAS	100	2735	CENTRUM
1012NN	1012NN	GAS	100	2176	CENTRUM
1012NP	1012NX	GAS	100	4201	CENTRUM
1012PB	1012PB	GAS	100	1168	CENTRUM
1012PC	1012PD	GAS	100	4347	CENTRUM
1012PE	1012PL	GAS	100	3475	CENTRUM
1012PM	1012PM	GAS	100	2731	CENTRUM
1012PN	1012PN	GAS	100	2749	CENTRUM
1012PP	1012PS	GAS	100	2400	CENTRUM
1012PT	1012PT	GAS	100	4507	CENTRUM
1012PV	1012PV	GAS	100	2698	CENTRUM
1012PW	1012PZ	GAS	100	3311	CENTRUM
1012PW	1012PW	ELK	100	1465	CENTRUM
1012PX	1012PZ	ELK	100	4081	CENTRUM
1012RA	1012RA	GAS	100	1396	CENTRUM
1012RC	1012RD	GAS	100	3157	CENTRUM
1012RE	1012RE	GAS	100	2035	CENTRUM
1012RG	1012RG	GAS	100	1833	CENTRUM
1012RH	1012RK	GAS	100	2938	CENTRUM
1012RL	1012RM	GAS	100	3271	CENTRUM
1012RN	1012RN	ELK	100	4376	CENTRUM
1012RN	1012RN	GAS	100	1721	CENTRUM
1012RP	1012RP	GAS	100	1055	CENTRUM
1012RP	1012RP	ELK	100	4506	CENTRUM
1012RR	1012RR	ELK	100	4425	CENTRUM
1012RR	1012RR	GAS	100	1710	CENTRUM
1012RS	1012RS	GAS	100	1463	CENTRUM
1012RS	1012RS	ELK	100	5010	CENTRUM
1012RT	1012RT	GAS	100	5037	CENTRUM
1012RV	1012RV	GAS	100	3279	CENTRUM
1012RV	1012RV	ELK	100	4463	CENTRUM
1012RW	1012RW	GAS	100	2989	CENTRUM
1012RX	1012RX	GAS	100	1055	CENTRUM
1012SB	1012SB	GAS	100	2253	CENTRUM
1012SC	1012SC	GAS	100	1791	CENTRUM
1012SE	1012SE	GAS	100	2398	CENTRUM
1012SJ	1012SJ	GAS	100	4285	CENTRUM
1012SK	1012SM	GAS	100	1693	CENTRUM
1012SN	1012SN	GAS	100	1862	CENTRUM
1012SP	1012SP	GAS	100	3588	CENTRUM
1012SR	1012SR	ELK	100	5102	CENTRUM
1012SR	1012SR	GAS	100	1552	CENTRUM
1012ST	1012ST	ELK	100	4948	CENTRUM
1012ST	1012ST	GAS	100	1623	CENTRUM
1012SV	1012SV	ELK	100	4030	CENTRUM
1012SV	1012SV	GAS	100	1869	CENTRUM
1012SW	1012SW	GAS	100	2203	CENTRUM
1012SW	1012SW	ELK	100	4522	CENTRUM
1012SZ	1012TA	GAS	100	1588	CENTRUM
1012TA	1012TA	ELK	100	3372	CENTRUM
1012TB	1012TB	GAS	100	1578	CENTRUM
1012TB	1012TB	ELK	100	3833	CENTRUM
1012TC	1012TC	GAS	100	1817	CENTRUM
1012TD	1012TD	GAS	100	3037	CENTRUM
1012TE	1012TE	GAS	100	2332	CENTRUM
1012TG	1012TH	GAS	100	3934	CENTRUM
1012TJ	1012TK	GAS	100	2005	CENTRUM
1012TN	1012TN	GAS	100	2692	CENTRUM
1012TP	1012TR	GAS	100	4724	CENTRUM
1012TS	1012TS	GAS	100	3249	CENTRUM
1012TT	1012TT	GAS	100	1337	CENTRUM
1012TT	1012TT	ELK	100	2495	CENTRUM
1012TV	1012TV	GAS	100	2519	CENTRUM
1012TW	1012TW	ELK	100	3488	CENTRUM
1012TW	1012TW	GAS	100	1082	CENTRUM
1012TX	1012TZ	GAS	100	2164	CENTRUM
1012TZ	1012TZ	ELK	100	5160	CENTRUM
1012VA	1012VC	GAS	100	2860	CENTRUM
1012VD	1012VD	GAS	100	2289	CENTRUM
1012VE	1012VE	GAS	100	2288	CENTRUM
1012VG	1012VG	GAS	100	1801	CENTRUM
1012VH	1012VH	GAS	100	2448	CENTRUM
1012VH	1012VH	ELK	100	3654	CENTRUM
1012VJ	1012VJ	GAS	100	2222	CENTRUM
1012VJ	1012VJ	ELK	100	4098	CENTRUM
1012VK	1012VK	ELK	100	5135	CENTRUM
1012VK	1012VK	GAS	100	1986	CENTRUM
1012VL	1012VM	ELK	100	3201	CENTRUM
1012VL	1012VM	GAS	100	1064	CENTRUM
1012VN	1012VN	GAS	100	2169	CENTRUM
1012VP	1012VP	GAS	100	2183	CENTRUM
1012VR	1012VR	GAS	100	1897	CENTRUM
1012VS	1012VS	GAS	100	2195	CENTRUM
1012VT	1012VT	ELK	100	3404	CENTRUM
1012VT	1012VT	GAS	100	2571	CENTRUM
1012VV	1012VV	ELK	100	3561	CENTRUM
1012VV	1012VV	GAS	100	1194	CENTRUM
1012VW	1012VW	GAS	100	1455	CENTRUM
1012VX	1012VX	GAS	100	2615	CENTRUM
1012VZ	1012WG	GAS	100	1844	CENTRUM
1012WG	1012WG	ELK	100	4915	CENTRUM
1012WH	1012WH	ELK	100	3386	CENTRUM
1012WH	1012WH	GAS	100	2229	CENTRUM
1012WJ	1012WJ	GAS	100	2513	CENTRUM
1012WK	1012WK	GAS	100	1629	CENTRUM
1012WK	1012WK	ELK	100	4477	CENTRUM
1012WL	1012WL	GAS	100	1069	CENTRUM
1012WN	1012WN	ELK	100	4748	CENTRUM
1012WN	1012WN	GAS	100	1402	CENTRUM
1012WP	1012WP	GAS	100	1729	CENTRUM
1012WR	1012WS	GAS	100	1118	CENTRUM
1012WS	1012WS	ELK	100	1065	CENTRUM
1012WT	1012WT	GAS	100	854	CENTRUM
1012WT	1012WT	ELK	100	1165	CENTRUM
1012WV	1012WV	ELK	100	1455	CENTRUM
1012WV	1012WV	GAS	100	1120	CENTRUM
1012WX	1012WX	GAS	100	4901	CENTRUM
1012WZ	1012XB	GAS	100	4679	CENTRUM
1012XC	1012XE	GAS	100	4072	CENTRUM
1012XG	1012XJ	GAS	100	3344	CENTRUM
1012XK	1012XK	GAS	100	1894	CENTRUM
1012XK	1012XK	ELK	100	3640	CENTRUM
1012XL	1012XL	GAS	100	2643	CENTRUM
1012XM	1012XM	GAS	100	2680	CENTRUM
1012XN	1012XR	GAS	100	2431	CENTRUM
1012XS	1012ZD	GAS	100	1293	CENTRUM
1012XZ	1012ZD	ELK	100	1841	CENTRUM
1012ZE	1012ZE	GAS	100	1208	CENTRUM
1012ZE	1012ZE	ELK	100	2031	CENTRUM
1012ZG	1012ZG	GAS	100	1053	CENTRUM
1012ZG	1012ZG	ELK	100	2493	CENTRUM
1012ZH	1012ZJ	ELK	100	1935	CENTRUM
1012ZJ	1012ZL	GAS	100	1950	CENTRUM
1012ZK	1012ZL	ELK	100	5069	CENTRUM
1013AA	1013AD	GAS	100	937	CENTRUM
1013AD	1013AD	ELK	100	3545	CENTRUM
1013AE	1013AG	GAS	100	1168	CENTRUM
1013AG	1013AG	ELK	100	2532	CENTRUM
1013AH	1013AM	GAS	100	4727	CENTRUM
1013AH	1013AH	ELK	100	5021	CENTRUM
1013AL	1013AL	ELK	100	3498	CENTRUM
1013AR	1013AV	GAS	100	1973	CENTRUM
1013AS	1013AS	ELK	100	3978	CENTRUM
1013AT	1013AV	ELK	100	1664	CENTRUM
1013AW	1013AW	ELK	100	2984	CENTRUM
1013AX	1013AZ	GAS	100	1885	CENTRUM
1013BG	1013BH	GAS	100	986	CENTRUM
1013BG	1013BG	ELK	100	4234	CENTRUM
1013BH	1013BH	ELK	100	3168	CENTRUM
1013BM	1013BP	ELK	100	3559	CENTRUM
1013BP	1013BP	GAS	100	803	CENTRUM
1013BR	1013BR	ELK	100	2891	CENTRUM
1013BR	1013BR	GAS	100	677	CENTRUM
1013BT	1013BW	GAS	100	2058	CENTRUM
1013BW	1013BW	ELK	100	3209	CENTRUM
1013BX	1013BX	GAS	100	1106	CENTRUM
1013BZ	1013BZ	GAS	100	932	CENTRUM
1013BZ	1013BZ	ELK	99,44	2658	CENTRUM
1013CA	1013CA	GAS	100	773	CENTRUM
1013CA	1013CA	ELK	100	1463	CENTRUM
1013CB	1013CB	ELK	100	3751	CENTRUM
1013CB	1013CB	GAS	100	1022	CENTRUM
1013CC	1013CC	GAS	100	892	CENTRUM
1013CC	1013CC	ELK	100	2301	CENTRUM
1013CD	1013CD	ELK	100	2701	CENTRUM
1013CD	1013CD	GAS	100	878	CENTRUM
1013CE	1013CE	ELK	100	1598	CENTRUM
1013CE	1013CE	GAS	100	924	CENTRUM
1013CG	1013CG	ELK	100	4607	CENTRUM
1013CG	1013CH	GAS	100	974	CENTRUM
1013CH	1013CH	ELK	100	2382	CENTRUM
1013CJ	1013CJ	ELK	100	2265	CENTRUM
1013CJ	1013CJ	GAS	100	962	CENTRUM
1013CK	1013CK	GAS	100	872	CENTRUM
1013CK	1013CK	ELK	100	2113	CENTRUM
1013CL	1013CL	GAS	100	792	CENTRUM
1013CL	1013CL	ELK	100	2178	CENTRUM
1013CM	1013CM	GAS	100	858	CENTRUM
1013CM	1013CM	ELK	100	2039	CENTRUM
1013CP	1013CP	ELK	100	3089	CENTRUM
1013CR	1013CR	ELK	96,67	5116	CENTRUM
1013CR	1013CS	GAS	100	1048	CENTRUM
1013CS	1013CS	ELK	100	2301	CENTRUM
1013CT	1013CT	ELK	100	1813	CENTRUM
1013CT	1013CT	GAS	100	862	CENTRUM
1013CW	1013CW	GAS	100	973	CENTRUM
1013CW	1013CW	ELK	100	3560	CENTRUM
1013CX	1013CX	GAS	100	3015	CENTRUM
1013CZ	1013CZ	ELK	100	4484	CENTRUM
1013CZ	1013DA	GAS	100	1131	CENTRUM
1013DA	1013DA	ELK	100	2022	CENTRUM
1013DB	1013DB	GAS	100	960	CENTRUM
1013DB	1013DB	ELK	100	2599	CENTRUM
1013DC	1013DC	GAS	100	895	CENTRUM
1013DC	1013DC	ELK	100	2203	CENTRUM
1013DD	1013DD	GAS	100	997	CENTRUM
1013DD	1013DD	ELK	100	2530	CENTRUM
1013DE	1013DG	ELK	100	2586	CENTRUM
1013DE	1013DG	GAS	100	2283	CENTRUM
1013DH	1013DH	ELK	100	1233	CENTRUM
1013DH	1013DH	GAS	100	807	CENTRUM
1013DJ	1013DJ	ELK	100	2171	CENTRUM
1013DJ	1013DJ	GAS	100	952	CENTRUM
1013DK	1013DK	GAS	100	1658	CENTRUM
1013DK	1013DK	ELK	100	2729	CENTRUM
1013DL	1013DL	ELK	100	2278	CENTRUM
1013DL	1013DL	GAS	100	1231	CENTRUM
1013DM	1013DM	GAS	100	788	CENTRUM
1013DM	1013DM	ELK	100	1887	CENTRUM
1013DN	1013DN	ELK	100	3735	CENTRUM
1013DN	1013DN	GAS	100	1044	CENTRUM
1013DP	1013DP	GAS	100	981	CENTRUM
1013DP	1013DP	ELK	100	1691	CENTRUM
1013DR	1013DR	ELK	100	2647	CENTRUM
1013DR	1013DR	GAS	100	1344	CENTRUM
1013DS	1013DS	ELK	100	1709	CENTRUM
1013DS	1013DS	GAS	100	1051	CENTRUM
1013DT	1013DT	ELK	100	1406	CENTRUM
1013DT	1013DT	GAS	100	1136	CENTRUM
1013DV	1013DV	ELK	100	1224	CENTRUM
1013DV	1013DV	GAS	100	655	CENTRUM
1013DW	1013DW	GAS	100	731	CENTRUM
1013DW	1013DW	ELK	100	1146	CENTRUM
1013DX	1013DX	GAS	100	1029	CENTRUM
1013DX	1013DX	ELK	100	1672	CENTRUM
1013DZ	1013DZ	GAS	100	1081	CENTRUM
1013DZ	1013DZ	ELK	100	2183	CENTRUM
1013EA	1013EA	ELK	100	2531	CENTRUM
1013EA	1013EA	GAS	100	1334	CENTRUM
1013EB	1013EB	ELK	100	2779	CENTRUM
1013EB	1013EB	GAS	100	1522	CENTRUM
1013EC	1013EC	GAS	100	1234	CENTRUM
1013EC	1013EC	ELK	100	3357	CENTRUM
1013ED	1013ED	ELK	100	4633	CENTRUM
1013ED	1013ED	GAS	100	2761	CENTRUM
1013EE	1013EE	ELK	100	2075	CENTRUM
1013EE	1013EE	GAS	100	1555	CENTRUM
1013EG	1013EG	ELK	100	2482	CENTRUM
1013EG	1013EG	GAS	100	1221	CENTRUM
1013EH	1013EH	GAS	100	1895	CENTRUM
1013EJ	1013EJ	ELK	100	4152	CENTRUM
1013EJ	1013EJ	GAS	100	1322	CENTRUM
1013EK	1013EK	GAS	100	1817	CENTRUM
1013EL	1013EL	GAS	100	2451	CENTRUM
1013EM	1013EM	GAS	100	1571	CENTRUM
1013EN	1013EN	GAS	100	1472	CENTRUM
1013EP	1013ER	GAS	100	1202	CENTRUM
1013ES	1013ES	GAS	100	1509	CENTRUM
1013ET	1013ET	GAS	100	1268	CENTRUM
1013EV	1013EV	GAS	100	1811	CENTRUM
1013EV	1013EV	ELK	100	5154	CENTRUM
1013EW	1013EW	GAS	100	1144	CENTRUM
1013EX	1013EX	GAS	100	3866	CENTRUM
1013EZ	1013EZ	GAS	100	760	CENTRUM
1013GA	1013GA	GAS	100	1595	CENTRUM
1013GB	1013GB	ELK	100	1959	CENTRUM
1013GB	1013GB	GAS	100	917	CENTRUM
1013GC	1013GC	ELK	100	2198	CENTRUM
1013GC	1013GC	GAS	100	1748	CENTRUM
1013GD	1013GD	ELK	100	2430	CENTRUM
1013GD	1013GD	GAS	100	1530	CENTRUM
1013GE	1013GE	GAS	100	2774	CENTRUM
1013GE	1013GE	ELK	100	4108	CENTRUM
1013GG	1013GG	GAS	100	1385	CENTRUM
1013GG	1013GG	ELK	100	2319	CENTRUM
1013GH	1013GH	GAS	100	1240	CENTRUM
1013GJ	1013GJ	GAS	100	1228	CENTRUM
1013GJ	1013GJ	ELK	100	1545	CENTRUM
1013GK	1013GK	ELK	100	3365	CENTRUM
1013GK	1013GK	GAS	100	1450	CENTRUM
1013GL	1013GL	GAS	100	1522	CENTRUM
1013GL	1013GL	ELK	100	3016	CENTRUM
1013GM	1013GM	ELK	100	2689	CENTRUM
1013GM	1013GM	GAS	100	1037	CENTRUM
1013GN	1013GN	GAS	100	1476	CENTRUM
1013GN	1013GN	ELK	100	2734	CENTRUM
1013GP	1013GP	ELK	100	2472	CENTRUM
1013GP	1013GP	GAS	100	1301	CENTRUM
1013GS	1013GS	ELK	100	3637	CENTRUM
1013GS	1013GS	GAS	100	1225	CENTRUM
1013GT	1013GT	GAS	100	1971	CENTRUM
1013GT	1013GT	ELK	100	2993	CENTRUM
1013GV	1013GW	ELK	100	1819	CENTRUM
1013GV	1013GW	GAS	100	1267	CENTRUM
1013GX	1013GX	GAS	100	2158	CENTRUM
1013GX	1013GX	ELK	100	4928	CENTRUM
1013GZ	1013GZ	ELK	100	3868	CENTRUM
1013GZ	1013GZ	GAS	100	1971	CENTRUM
1013HA	1013HA	GAS	100	2618	CENTRUM
1013HA	1013HA	ELK	100	4956	CENTRUM
1013HB	1013HB	ELK	100	2716	CENTRUM
1013HB	1013HB	GAS	100	1047	CENTRUM
1013HC	1013HC	ELK	100	3771	CENTRUM
1013HC	1013HC	GAS	100	2193	CENTRUM
1013HD	1013HD	ELK	100	3941	CENTRUM
1013HD	1013HD	GAS	100	1741	CENTRUM
1013HE	1013HE	GAS	100	1415	CENTRUM
1013HE	1013HE	ELK	100	3569	CENTRUM
1013HG	1013HG	ELK	100	4551	CENTRUM
1013HG	1013HG	GAS	100	1637	CENTRUM
1013HH	1013HJ	GAS	100	1615	CENTRUM
1013HH	1013HJ	ELK	100	2452	CENTRUM
1013HK	1013HK	ELK	100	3887	CENTRUM
1013HK	1013HK	GAS	100	1760	CENTRUM
1013HL	1013HL	ELK	100	1430	CENTRUM
1013HL	1013HL	GAS	100	827	CENTRUM
1013HM	1013HM	ELK	100	1676	CENTRUM
1013HM	1013HM	GAS	100	948	CENTRUM
1013HN	1013HP	ELK	100	4694	CENTRUM
1013HN	1013HP	GAS	100	1371	CENTRUM
1013HR	1013HR	GAS	100	953	CENTRUM
1013HR	1013HR	ELK	100	3931	CENTRUM
1013HS	1013HS	ELK	98	3819	CENTRUM
1013HS	1013HS	GAS	100	1058	CENTRUM
1013HT	1013HT	ELK	100	2291	CENTRUM
1013HT	1013HT	GAS	100	885	CENTRUM
1013HV	1013HV	GAS	100	1054	CENTRUM
1013HV	1013HV	ELK	100	1820	CENTRUM
1013HW	1013HW	GAS	100	931	CENTRUM
1013HW	1013HW	ELK	100	1757	CENTRUM
1013HX	1013HX	ELK	100	2451	CENTRUM
1013HX	1013HX	GAS	100	1302	CENTRUM
1013HZ	1013HZ	GAS	100	965	CENTRUM
1013JA	1013JA	GAS	100	1324	CENTRUM
1013JA	1013JA	ELK	100	3542	CENTRUM
1013JC	1013JC	GAS	100	1380	CENTRUM
1013JD	1013JD	GAS	100	1601	CENTRUM
1013JD	1013JD	ELK	100	4375	CENTRUM
1013JE	1013JE	GAS	100	1462	CENTRUM
1013JG	1013JG	GAS	100	872	CENTRUM
1013JG	1013JG	ELK	100	2782	CENTRUM
1013JH	1013JH	GAS	100	892	CENTRUM
1013JJ	1013JJ	GAS	100	1347	CENTRUM
1013JK	1013JK	GAS	100	1453	CENTRUM
1013JL	1013JL	ELK	100	2406	CENTRUM
1013JL	1013JL	GAS	100	1343	CENTRUM
1013JM	1013JM	GAS	100	900	CENTRUM
1013JM	1013JM	ELK	100	2228	CENTRUM
1013JN	1013JN	ELK	100	2124	CENTRUM
1013JN	1013JN	GAS	100	953	CENTRUM
1013JP	1013JP	ELK	100	1659	CENTRUM
1013JP	1013JP	GAS	100	945	CENTRUM
1013JR	1013JR	GAS	100	819	CENTRUM
1013JR	1013JR	ELK	100	2697	CENTRUM
1013JS	1013JS	ELK	100	2276	CENTRUM
1013JS	1013JS	GAS	100	1341	CENTRUM
1013JT	1013JT	GAS	100	1309	CENTRUM
1013JT	1013JT	ELK	100	1861	CENTRUM
1013JV	1013JV	GAS	100	928	CENTRUM
1013JV	1013JV	ELK	100	2121	CENTRUM
1013JW	1013JW	GAS	100	1178	CENTRUM
1013JW	1013JW	ELK	100	2153	CENTRUM
1013JX	1013JX	ELK	100	2423	CENTRUM
1013JX	1013JX	GAS	100	782	CENTRUM
1013JZ	1013JZ	GAS	100	1239	CENTRUM
1013KA	1013KA	GAS	100	1530	CENTRUM
1013KB	1013KB	GAS	100	1587	CENTRUM
1013KC	1013KC	GAS	100	1354	CENTRUM
1013KC	1013KC	ELK	100	4832	CENTRUM
1013KD	1013KD	GAS	100	1113	CENTRUM
1013KE	1013KE	GAS	100	1271	CENTRUM
1013KG	1013KG	GAS	100	1993	CENTRUM
1013KH	1013KH	GAS	100	2113	CENTRUM
1013KJ	1013KK	ELK	100	2203	CENTRUM
1013KJ	1013KL	GAS	100	1027	CENTRUM
1013KL	1013KL	ELK	100	1957	CENTRUM
1013KM	1013KN	GAS	100	1141	CENTRUM
1013KM	1013KN	ELK	100	2945	CENTRUM
1013KP	1013KP	GAS	100	1041	CENTRUM
1013KP	1013KP	ELK	100	1923	CENTRUM
1013KR	1013KR	ELK	100	2050	CENTRUM
1013KR	1013KR	GAS	100	958	CENTRUM
1013KS	1013KS	ELK	100	2400	CENTRUM
1013KS	1013KS	GAS	100	1384	CENTRUM
1013KT	1013KT	ELK	100	3925	CENTRUM
1013KT	1013KT	GAS	100	2083	CENTRUM
1013KV	1013KV	GAS	100	1063	CENTRUM
1013KW	1013KW	ELK	100	2884	CENTRUM
1013KW	1013KW	GAS	100	712	CENTRUM
1013KX	1013KX	ELK	100	4946	CENTRUM
1013KX	1013KX	GAS	100	1525	CENTRUM
1013LA	1013LA	ELK	98,75	4643	CENTRUM
1013LA	1013LA	GAS	100	1163	CENTRUM
1013LB	1013LB	ELK	100	2023	CENTRUM
1013LB	1013LB	GAS	100	921	CENTRUM
1013LC	1013LC	ELK	95,56	2249	CENTRUM
1013LC	1013LC	GAS	100	1209	CENTRUM
1013LD	1013LD	ELK	100	2541	CENTRUM
1013LD	1013LD	GAS	100	882	CENTRUM
1013LE	1013LE	GAS	100	1941	CENTRUM
1013LE	1013LE	ELK	100	4431	CENTRUM
1013LG	1013LG	ELK	100	2220	CENTRUM
1013LG	1013LG	GAS	100	1221	CENTRUM
1013LH	1013LH	GAS	100	1109	CENTRUM
1013LH	1013LH	ELK	96,23	1605	CENTRUM
1013LJ	1013LJ	ELK	100	1254	CENTRUM
1013LJ	1013LJ	GAS	100	795	CENTRUM
1013LL	1013LL	ELK	100	4338	CENTRUM
1013LL	1013LL	GAS	100	2034	CENTRUM
1013LM	1013LM	ELK	100	3179	CENTRUM
1013LM	1013LM	GAS	100	1431	CENTRUM
1013LN	1013LN	ELK	100	2603	CENTRUM
1013LN	1013LN	GAS	100	1338	CENTRUM
1013LP	1013LP	ELK	100	2777	CENTRUM
1013LP	1013LP	GAS	100	1109	CENTRUM
1013LR	1013LR	ELK	100	4342	CENTRUM
1013LR	1013LR	GAS	100	2068	CENTRUM
1013LS	1013LT	ELK	100	2892	CENTRUM
1013LS	1013LT	GAS	100	1429	CENTRUM
1013LV	1013LV	ELK	100	4012	CENTRUM
1013LV	1013LV	GAS	100	1359	CENTRUM
1013LW	1013MA	ELK	100	1842	CENTRUM
1013LW	1013MA	GAS	100	779	CENTRUM
1013MB	1013MB	GAS	100	1141	CENTRUM
1013MB	1013MB	ELK	100	2593	CENTRUM
1013MC	1013MD	GAS	100	1343	CENTRUM
1013MC	1013MD	ELK	100	3610	CENTRUM
1013ME	1013ME	GAS	100	1039	CENTRUM
1013ME	1013ME	ELK	100	3483	CENTRUM
1013MG	1013MG	GAS	100	1072	CENTRUM
1013MG	1013MG	ELK	100	1904	CENTRUM
1013MH	1013MH	GAS	100	724	CENTRUM
1013MH	1013MH	ELK	100	1357	CENTRUM
1013MJ	1013MK	ELK	100	3008	CENTRUM
1013MJ	1013MK	GAS	100	1508	CENTRUM
1013ML	1013ML	GAS	100	688	CENTRUM
1013ML	1013ML	ELK	100	1295	CENTRUM
1013MN	1013MN	ELK	100	1347	CENTRUM
1013MP	1013MP	ELK	100	2210	CENTRUM
1013MP	1013MP	GAS	100	1203	CENTRUM
1013MR	1013MR	GAS	100	922	CENTRUM
1013MR	1013MR	ELK	100	1997	CENTRUM
1013MS	1013MS	ELK	100	1678	CENTRUM
1013MS	1013MS	GAS	100	1061	CENTRUM
1013MT	1013MT	GAS	100	2025	CENTRUM
1013MT	1013MT	ELK	100	1670	CENTRUM
1013MV	1013MV	ELK	100	1484	CENTRUM
1013MV	1013MV	GAS	100	969	CENTRUM
1013MX	1013MX	ELK	100	4998	CENTRUM
1013MX	1013MX	GAS	100	1465	CENTRUM
1013MZ	1013MZ	GAS	100	1894	CENTRUM
1013MZ	1013MZ	ELK	100	3506	CENTRUM
1013NA	1013NA	ELK	100	1833	CENTRUM
1013NA	1013NB	GAS	100	1158	CENTRUM
1013NB	1013NB	ELK	100	1640	CENTRUM
1013NC	1013NC	GAS	100	784	CENTRUM
1013NC	1013NC	ELK	100	1517	CENTRUM
1013ND	1013ND	ELK	100	1372	CENTRUM
1013ND	1013ND	GAS	100	918	CENTRUM
1013NE	1013NE	ELK	100	2489	CENTRUM
1013NE	1013NE	GAS	100	1236	CENTRUM
1013NG	1013NG	ELK	100	2025	CENTRUM
1013NG	1013NG	GAS	100	1215	CENTRUM
1013NH	1013NH	ELK	100	2179	CENTRUM
1013NH	1013NH	GAS	100	835	CENTRUM
1013NJ	1013NJ	GAS	100	1123	CENTRUM
1013NJ	1013NJ	ELK	100	3898	CENTRUM
1013NK	1013NK	GAS	100	1718	CENTRUM
1013NK	1013NK	ELK	100	1974	CENTRUM
1013NL	1013NL	GAS	100	836	CENTRUM
1013NL	1013NL	ELK	100	2529	CENTRUM
1013NM	1013NM	GAS	100	904	CENTRUM
1013NM	1013NM	ELK	100	3774	CENTRUM
1013NN	1013NN	ELK	100	2910	CENTRUM
1013NN	1013NN	GAS	100	824	CENTRUM
1013NP	1013NS	GAS	100	827	CENTRUM
1013NP	1013NS	ELK	100	1681	CENTRUM
1013NT	1013NT	ELK	100	2729	CENTRUM
1013NT	1013NT	GAS	100	1015	CENTRUM
1013NV	1013NV	GAS	100	928	CENTRUM
1013NV	1013NV	ELK	100	2312	CENTRUM
1013NX	1013NX	ELK	100	2314	CENTRUM
1013NX	1013NX	GAS	100	929	CENTRUM
1013NZ	1013PA	ELK	100	1401	CENTRUM
1013NZ	1013PA	GAS	100	914	CENTRUM
1013PB	1013PD	ELK	100	2180	CENTRUM
1013PB	1013PD	GAS	100	1135	CENTRUM
1013PE	1013PH	GAS	100	1190	CENTRUM
1013PE	1013PH	ELK	100	1799	CENTRUM
1013PJ	1013PJ	ELK	100	1827	CENTRUM
1013PJ	1013PJ	GAS	100	913	CENTRUM
1013PK	1013PK	GAS	100	958	CENTRUM
1013PK	1013PK	ELK	100	1741	CENTRUM
1013PL	1013PL	GAS	100	812	CENTRUM
1013PL	1013PL	ELK	100	1155	CENTRUM
1013PM	1013PM	ELK	100	1539	CENTRUM
1013PM	1013PM	GAS	100	1143	CENTRUM
1013PN	1013PP	ELK	100	1507	CENTRUM
1013PN	1013PP	GAS	100	877	CENTRUM
1013PR	1013PR	GAS	100	935	CENTRUM
1013PR	1013PR	ELK	100	2085	CENTRUM
1013PS	1013PT	GAS	100	1137	CENTRUM
