MEETVERANTWOORDELIJKE	NETBEHEERDER	STRAATNAAM	POSTCODE_VAN	POSTCODE_TOT	PRODUCTSOORT	VERBRUIKSSEGMENT	Aantal Aansluitingen	%Leveringsrichting	%Fysieke status	%Soort aansluiting	Soort aansluiting Naam	SJV	%SJV laag tarief	%Slimme Meter	Gemiddeld aantal telwielen	WIJK
Liander N.V.	GAS Liander	Groenburgwal	1011	1011	GAS	KVB	23	100	100	91	G4	1925	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Groenburgwal	1011	1011	ELK	KVB	13	100	92,31	54	1x25	2036	7,69	0	1,1	CENTRUM
Liander N.V.	GAS Liander	Groenburgwal	1011	1011	GAS	KVB	11	100	100	91	G4	1551	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Verversstraat	1011	1011	ELK	KVB	42	100	100	69	1x25	3974	16,67	2,38	1,1	CENTRUM
Liander N.V.	GAS Liander	Verversstraat	1011	1011	GAS	KVB	37	100	100	84	G4	1655	0	2,7	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Verversstraat	1011	1011	ELK	KVB	24	100	95,83	58	1x25	2094	4,17	0	1	CENTRUM
Liander N.V.	GAS Liander	Verversstraat	1011	1011	GAS	KVB	18	100	94,44	72	G4	1683	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Zwanenburgwal	1011	1011	ELK	KVB	40	100	100	85	3x25	2244	7,5	0	1,1	CENTRUM
Liander N.V.	GAS Liander	Zwanenburgwal	1011	1011	GAS	KVB	36	100	97,22	89	G4	1131	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Zwanenburgwal	1011	1011	ELK	KVB	22	100	95,45	55	3x25	2196	4,55	0	1,1	CENTRUM
Liander N.V.	GAS Liander	Zwanenburgwal	1011	1011	GAS	KVB	91	100	96,7	93	G4	1586	0	1,1	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Zwanenburgwal	1011	1011	ELK	KVB	97	100	90,72	45	3x25	4062	5,15	1,03	1,1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Staalstraat	1011	1011	ELK	KVB	12	100	83,33	42	1x25	6029	16,67	0	1,4	CENTRUM
Liander N.V.	GAS Liander	Staalstraat	1011	1011	GAS	KVB	10	100	100	80	G4	2362	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Staalstraat	1011	1011	ELK	KVB	11	100	90,91	64	3x25	7498	18,18	0	1,2	CENTRUM
Liander N.V.	GAS Liander	Staalstraat	1011	1011	GAS	KVB	11	100	81,82	91	G4	930	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Staalstraat	1011	1011	ELK	KVB	30	100	96,67	63	1x25	7590	20	3,33	1,2	CENTRUM
Liander N.V.	GAS Liander	Staalstraat	1011	1011	GAS	KVB	27	100	96,3	96	G4	1270	0	3,7	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Staalstraat	1011	1011	ELK	KVB	14	100	71,43	64	1x25	5516	14,29	7,14	1,1	CENTRUM
Liander N.V.	GAS Liander	Staalstraat	1011	1011	GAS	KVB	14	100	71,43	86	G4	1455	0	7,14	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Staalkade	1011	1011	ELK	KVB	18	100	100	61	1x25	3812	5,56	0	1,1	CENTRUM
Liander N.V.	GAS Liander	Staalkade	1011	1011	GAS	KVB	16	100	100	81	G4	1887	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Nieuwmarkt	1011	1011	ELK	KVB	14	100	92,86	43	3x25	9210	50	28,57	1,3	CENTRUM
Liander N.V.	GAS Liander	Nieuwmarkt	1011	1011	GAS	KVB	11	100	100	91	G4	2083	0	27,27	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Nieuwmarkt	1011	1011	ELK	KVB	13	100	100	85	1x25	8133	15,38	0	1,2	CENTRUM
Liander N.V.	GAS Liander	Nieuwmarkt	1011	1011	GAS	KVB	12	100	100	100	G4	2046	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Nieuwmarkt	1011	1011	ELK	KVB	27	100	85,19	33	3x25	12677	14,81	0	1,2	CENTRUM
Liander N.V.	GAS Liander	Nieuwmarkt	1011	1011	GAS	KVB	20	100	95	75	G4	2775	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Kloveniersburgwal	1011	1011	ELK	KVB	18	100	94,44	39	1x25	2165	5,56	0	1,1	CENTRUM
Liander N.V.	GAS Liander	Kloveniersburgwal	1011	1011	GAS	KVB	17	100	94,12	76	G4	2766	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Kloveniersburgwal	1011	1011	ELK	KVB	10	100	100	50	1x25	7709	40	0	1,7	CENTRUM
Liander N.V.	GAS Liander	Kloveniersburgwal	1011	1011	GAS	KVB	20	100	95	65	G4	3194	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Kloveniersburgwal	1011	1011	ELK	KVB	16	100	87,5	69	1x25	4615	25	0	1,3	CENTRUM
Liander N.V.	Liander N.V. (NW)	Kloveniersburgwal	1011	1011	ELK	KVB	19	100	100	74	1x25	7112	10,53	0	1,1	CENTRUM
Liander N.V.	GAS Liander	Kloveniersburgwal	1011	1011	GAS	KVB	14	100	100	86	G4	1974	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Kloveniersburgwal	1011	1011	ELK	KVB	33	100	100	82	1x25	3839	3,03	0	1,1	CENTRUM
Liander N.V.	GAS Liander	Kloveniersburgwal	1011	1011	GAS	KVB	30	100	100	97	G4	1926	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Kloveniersburgwal	1011	1011	ELK	KVB	27	100	96,3	67	3x25	6138	11,11	0	1,1	CENTRUM
Liander N.V.	GAS Liander	Kloveniersburgwal	1011	1011	GAS	KVB	21	100	100	81	G4	3390	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Kloveniersburgwal	1011	1011	ELK	KVB	28	100	92,86	54	1x25	3749	10,71	0	1,1	CENTRUM
Liander N.V.	GAS Liander	Kloveniersburgwal	1011	1011	GAS	KVB	24	100	100	88	G4	1756	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Kloveniersburgwal	1011	1011	ELK	KVB	16	100	100	50	3x25	9156	18,75	0	1,3	CENTRUM
Liander N.V.	GAS Liander	Kloveniersburgwal	1011	1011	GAS	KVB	14	100	71,43	79	G4	2694	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Kloveniersburgwal	1011	1011	ELK	KVB	10	100	80	60	3x25	10546	30	0	1,3	CENTRUM
Liander N.V.	GAS Liander	Kloveniersburgwal	1011	1011	GAS	KVB	23	100	100	70	G4	3613	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Raamgracht	1011	1011	ELK	KVB	22	100	100	41	3x25	3867	22,73	9,09	1,2	CENTRUM
Liander N.V.	Liander N.V. (NW)	Raamgracht	1011	1011	ELK	KVB	38	100	97,37	50	1x25	2724	7,89	5,26	1,2	CENTRUM
Liander N.V.	GAS Liander	Raamgracht	1011	1011	GAS	KVB	32	100	96,88	94	G4	1363	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Raamgracht	1011	1011	ELK	KVB	33	100	93,94	61	1x25	2099	12,12	0	1,1	CENTRUM
Liander N.V.	GAS Liander	Raamgracht	1011	1011	GAS	KVB	26	100	100	100	G4	1347	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Raamgracht AB	1011	1011	ELK	KVB	14	100	92,86	57	1x25	4527	28,57	14,29	1,1	CENTRUM
Liander N.V.	GAS Liander	Raamgracht AB	1011	1011	GAS	KVB	11	100	100	82	G4	2482	0	9,09	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	's-Gravelandse Veer	1011	1011	ELK	KVB	22	100	100	59	1x25	2386	13,64	0	1,2	CENTRUM
Liander N.V.	GAS Liander	's-Gravelandse Veer	1011	1011	GAS	KVB	20	100	100	95	G4	1211	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Oudeschans	1011	1011	ELK	KVB	31	100	70,97	48	3x25	3332	3,23	3,23	1	CENTRUM
Liander N.V.	GAS Liander	Oudeschans	1011	1011	GAS	KVB	25	100	76	72	G4	1290	0	4	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Oudeschans	1011	1011	ELK	KVB	23	100	82,61	52	1x25	2766	8,7	0	1,1	CENTRUM
Liander N.V.	GAS Liander	Oudeschans	1011	1011	GAS	KVB	18	100	83,33	67	G4	1588	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Oudeschans	1011	1011	ELK	KVB	15	100	100	53	3x25	2859	6,67	0	1,1	CENTRUM
Liander N.V.	GAS Liander	Oudeschans	1011	1011	GAS	KVB	13	100	100	100	G4	1782	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Oudeschans	1011	1011	ELK	KVB	29	100	100	62	1x25	3246	6,9	0	1,1	CENTRUM
Liander N.V.	GAS Liander	Oudeschans	1011	1011	GAS	KVB	26	100	100	96	G4	2163	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Oudeschans	1011	1011	ELK	KVB	92	100	97,83	74	3x25	2516	7,61	1,09	1,1	CENTRUM
Liander N.V.	GAS Liander	Oudeschans	1011	1011	GAS	KVB	86	100	98,84	97	G4	960	0	2,33	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Oudeschans	1011	1011	ELK	KVB	42	100	92,86	48	1x25	2498	4,76	0	1,2	CENTRUM
Liander N.V.	GAS Liander	Oudeschans	1011	1011	GAS	KVB	31	100	100	87	G4	1738	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Oudeschans	1011	1011	ELK	KVB	12	100	91,67	75	1x25	2049	0	0	1	CENTRUM
Liander N.V.	GAS Liander	Oudeschans	1011	1011	GAS	KVB	11	100	90,91	64	G4	2100	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Oudeschans	1011	1011	ELK	KVB	30	100	96,67	57	1x25	4052	23,33	0	1,3	CENTRUM
Liander N.V.	GAS Liander	Oudeschans	1011	1011	GAS	KVB	26	100	100	100	G4	1105	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Oudeschans	1011	1011	ELK	KVB	14	100	100	57	1x35	4128	71,43	71,43	1	CENTRUM
Liander N.V.	GAS Liander	Oudeschans	1011	1011	GAS	KVB	13	100	92,31	92	G4	1901	0	69,23	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Oudeschans	1011	1011	ELK	KVB	50	100	100	42	1x25	3500	48	42	1,2	CENTRUM
Liander N.V.	GAS Liander	Oudeschans	1011	1011	GAS	KVB	41	100	97,56	98	G4	1754	0	41,46	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Oudeschans	1011	1011	ELK	KVB	44	100	95,45	41	1x25	2808	9,09	2,27	1,3	CENTRUM
Liander N.V.	GAS Liander	Oudeschans	1011	1011	GAS	KVB	38	100	100	97	G4	1419	0	2,63	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Oudeschans AB	1011	1011	ELK	KVB	10	100	90	90	3x25	3420	10	0	1,1	CENTRUM
Liander N.V.	GAS Liander	Oudeschans AB	1011	1011	GAS	KVB	23	100	100	100	G4	1296	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Oostersekade	1011	1011	ELK	KVB	21	100	100	67	1x25	2634	4,76	0	1,1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Nieuwe Batavierstraat	1011	1011	ELK	KVB	16	100	100	100	1x25	3517	0	0	1	CENTRUM
Liander N.V.	GAS Liander	Nieuwe Batavierstraat	1011	1011	GAS	KVB	15	100	100	93	G4	1020	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Nieuwe Batavierstraat	1011	1011	ELK	KVB	32	100	100	44	3x25	2907	15,63	0	1,4	CENTRUM
Liander N.V.	GAS Liander	Nieuwe Batavierstraat	1011	1011	GAS	KVB	30	100	100	90	G4	1609	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Nieuwe Uilenburgerstraat	1011	1011	ELK	KVB	121	100	99,17	55	3x25	3438	6,61	2,48	1,1	CENTRUM
Liander N.V.	GAS Liander	Nieuwe Uilenburgerstraat	1011	1011	GAS	KVB	115	100	100	97	G4	1311	0	2,61	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Nieuwe Uilenburgerstraat	1011	1011	ELK	KVB	17	100	88,24	71	1x25	2353	11,76	5,88	1	CENTRUM
Liander N.V.	GAS Liander	Nieuwe Uilenburgerstraat	1011	1011	GAS	KVB	15	100	100	93	G4	1297	0	6,67	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Nieuwe Uilenburgerstraat	1011	1011	ELK	KVB	14	100	100	43	1x35	1737	57,14	50	1,1	CENTRUM
Liander N.V.	GAS Liander	Nieuwe Uilenburgerstraat	1011	1011	GAS	KVB	14	100	100	93	G4	863	0	50	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Nieuwe Uilenburgerstraat	1011	1011	ELK	KVB	13	100	100	100	1x25	1531	0	0	1	CENTRUM
Liander N.V.	GAS Liander	Nieuwe Uilenburgerstraat	1011	1011	GAS	KVB	13	100	100	92	G4	1631	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Nieuwe Uilenburgerstraat	1011	1011	ELK	KVB	14	100	92,86	79	1x25	2072	7,14	0	1	CENTRUM
Liander N.V.	GAS Liander	Nieuwe Uilenburgerstraat	1011	1011	GAS	KVB	13	100	92,31	100	G4	812	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Nieuwe Uilenburgerstraat	1011	1011	ELK	KVB	16	100	100	75	1x25	1976	12,5	6,25	1,1	CENTRUM
Liander N.V.	GAS Liander	Nieuwe Uilenburgerstraat	1011	1011	GAS	KVB	16	100	100	94	G4	1073	0	6,25	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Nieuwe Uilenburgerstraat	1011	1011	ELK	KVB	32	100	96,88	88	1x25	1869	3,13	0	1	CENTRUM
Liander N.V.	GAS Liander	Nieuwe Uilenburgerstraat	1011	1011	GAS	KVB	31	100	100	94	G4	885	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Nieuwe Uilenburgerstraat	1011	1011	ELK	KVB	10	100	80	70	3x25	7629	40	0	1,5	CENTRUM
Liander N.V.	GAS Liander	Nieuwe Uilenburgerstraat	1011	1011	GAS	KVB	30	100	80	80	G4	1699	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Valkenburgerstraat	1011	1011	ELK	KVB	94	100	93,62	54	1x35	4205	12,77	0	1,1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Nieuwmarkt	1011	1011	ELK	KVB	45	100	97,78	89	1x25	3575	2,22	0	1,1	CENTRUM
Liander N.V.	GAS Liander	Nieuwmarkt	1011	1011	GAS	KVB	40	100	100	100	G4	820	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Krom Boomssloot	1011	1011	ELK	KVB	45	100	100	44	1x35	4082	11,11	2,22	1,1	CENTRUM
Liander N.V.	GAS Liander	Krom Boomssloot	1011	1011	GAS	KVB	45	100	100	100	G4	933	0	2,22	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Valkenburgerstraat	1011	1011	ELK	KVB	49	100	97,96	55	3x25	3812	6,12	2,04	1,1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Valkenburgerstraat	1011	1011	ELK	KVB	31	100	100	48	3x25	7931	16,13	0	1,2	CENTRUM
Liander N.V.	Liander N.V. (NW)	Rapenburgerstraat	1011	1011	ELK	KVB	55	100	100	65	1x35	2805	3,64	1,82	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Rapenburgerstraat	1011	1011	ELK	KVB	44	100	100	89	1x35	2597	2,27	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Rapenburgerstraat	1011	1011	ELK	KVB	64	100	98,44	84	1x35	2953	1,56	0	1,1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Anne Frankstraat	1011	1011	ELK	KVB	22	100	100	59	1x35	2499	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Koerierstersplein	1011	1011	ELK	KVB	18	100	100	56	1x35	2894	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Februariplein	1011	1011	ELK	KVB	18	100	100	67	1x35	3027	11,11	0	1,1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Markenplein	1011	1011	ELK	KVB	27	100	100	74	1x35	2374	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Uilenburgerwerf	1011	1011	ELK	KVB	38	100	100	92	1x35	2534	5,26	2,63	1,1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Uilenburgerwerf	1011	1011	ELK	KVB	32	100	100	97	1x35	3487	6,25	3,13	1	CENTRUM
Liander N.V.	GAS Liander	Uilenburgerwerf	1011	1011	GAS	KVB	31	100	100	100	G4	858	0	3,23	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Valkenburgerstraat	1011	1011	ELK	KVB	52	100	73,08	40	1x35	5343	15,38	7,69	1,1	CENTRUM
Liander N.V.	GAS Liander	Valkenburgerstraat	1011	1011	GAS	KVB	29	100	51,72	59	G4	1477	0	10,34	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Valkenburgerstraat	1011	1011	ELK	KVB	22	100	100	45	1x25	1684	27,27	22,73	1,1	CENTRUM
Liander N.V.	GAS Liander	Valkenburgerstraat	1011	1011	GAS	KVB	17	100	100	94	G4	1195	0	23,53	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Valkenburgerstraat	1011	1011	ELK	KVB	105	100	86,67	92	3x25	3553	1,9	0	1,1	CENTRUM
Liander N.V.	GAS Liander	Valkenburgerstraat	1011	1011	GAS	KVB	92	100	100	98	G4	939	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Valkenburgerstraat	1011	1011	ELK	KVB	31	100	96,77	45	1x25	6204	12,9	0	1,1	CENTRUM
Liander N.V.	GAS Liander	Valkenburgerstraat	1011	1011	GAS	KVB	24	100	100	96	G4	783	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Zakslootje	1011	1011	ELK	KVB	39	100	94,87	33	3x25	13279	35,9	17,95	1,3	CENTRUM
Liander N.V.	GAS Liander	Zakslootje	1011	1011	GAS	KVB	29	100	93,1	76	G4	3903	0	20,69	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Jodenbreestraat	1011	1011	ELK	KVB	75	100	93,33	53	3x25	4747	24	10,67	1,4	CENTRUM
Liander N.V.	GAS Liander	Jodenbreestraat	1011	1011	GAS	KVB	66	100	100	92	G4	1039	0	13,64	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Waterlooplein	1011	1011	ELK	KVB	43	100	95,35	49	1x35	5071	27,91	2,33	1,3	CENTRUM
Liander N.V.	GAS Liander	Waterlooplein	1011	1011	GAS	KVB	34	100	91,18	91	G4	1142	0	2,94	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Waterlooplein	1011	1011	ELK	KVB	43	100	100	77	3x25	3965	13,95	2,33	1,1	CENTRUM
Liander N.V.	GAS Liander	Waterlooplein	1011	1011	GAS	KVB	40	100	100	98	G4	1007	0	2,5	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Waterlooplein	1011	1011	ELK	KVB	183	100	90,71	45	1x25	7070	13,66	0	1,3	CENTRUM
Liander N.V.	GAS Liander	Waterlooplein	1011	1011	GAS	KVB	141	100	95,74	94	G4	1325	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Nieuwe Amstelstraat	1011	1011	ELK	KVB	48	100	100	60	1x25	1688	6,25	2,08	1	CENTRUM
Liander N.V.	GAS Liander	Nieuwe Amstelstraat	1011	1011	GAS	KVB	44	100	100	100	G4	971	0	2,27	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Nieuwe Amstelstraat	1011	1011	ELK	KVB	27	100	85,19	74	1x25	3649	3,7	0	1,1	CENTRUM
Liander N.V.	GAS Liander	Nieuwe Amstelstraat	1011	1011	GAS	KVB	21	100	95,24	90	G4	2727	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Amstel	1011	1011	ELK	KVB	34	100	61,76	44	3x25	7071	20,59	5,88	1,2	CENTRUM
Liander N.V.	GAS Liander	Amstel	1011	1011	GAS	KVB	17	100	94,12	94	G4	1521	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Amstel	1011	1011	ELK	KVB	12	100	91,67	58	3x25	2005	16,67	8,33	1	CENTRUM
Liander N.V.	GAS Liander	Amstel	1011	1011	GAS	KVB	22	100	90,91	91	G4	1520	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Amstel	1011	1011	ELK	KVB	17	100	88,24	53	1x25	3678	5,88	0	1,1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Amstel AB	1011	1011	ELK	KVB	14	100	50	57	3x25	4483	0	0	1	CENTRUM
Liander N.V.	GAS Liander	Amstel AB	1011	1011	GAS	KVB	24	100	91,67	100	G4	1543	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Muiderstraat	1011	1011	ELK	KVB	76	100	86,84	57	3x25	34494	67,11	2,63	1,5	CENTRUM
Liander N.V.	Liander N.V. (NW)	Muiderstraat	1011	1011	ELK	KVB	16	100	93,75	56	1x25	3028	0	0	1,2	CENTRUM
Liander N.V.	Liander N.V. (NW)	Muiderstraat	1011	1011	ELK	KVB	18	100	100	61	1x25	3907	11,11	5,56	1,1	CENTRUM
Liander N.V.	GAS Liander	Muiderstraat	1011	1011	GAS	KVB	35	100	85,71	77	G4	1771	0	2,86	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Mr. Visserplein	1011	1011	ELK	KVB	14	100	57,14	36	OBK	15930	14,29	0	2	CENTRUM
Liander N.V.	Liander N.V. (NW)	Jonas Daniel Meijerplein	1011	1011	ELK	KVB	20	100	95	60	1x25	2049	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Jonas Daniel Meijerplein	1011	1011	ELK	KVB	23	100	100	57	1x25	2195	0	0	1	CENTRUM
Liander N.V.	GAS Liander	Jonas Daniel Meijerplein	1011	1011	GAS	KVB	18	100	88,89	100	G4	972	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Jonas Daniel Meijerplein	1011	1011	ELK	KVB	25	100	96	80	3x25	2794	0	0	1	CENTRUM
Liander N.V.	GAS Liander	Jonas Daniel Meijerplein	1011	1011	GAS	KVB	23	100	100	100	G4	887	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Nieuwe Herengracht	1011	1011	ELK	KVB	10	100	100	60	3x25	2754	10	0	1,4	CENTRUM
Liander N.V.	GAS Liander	Nieuwe Herengracht	1011	1011	GAS	KVB	19	100	100	74	G4	2004	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Nieuwe Herengracht	1011	1011	ELK	KVB	16	100	100	69	1x25	2811	12,5	0	1,1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Nieuwe Herengracht	1011	1011	ELK	KVB	29	100	100	55	1x25	2368	13,79	0	1,1	CENTRUM
Liander N.V.	GAS Liander	Nieuwe Herengracht	1011	1011	GAS	KVB	25	100	100	80	G4	1423	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Nieuwe Herengracht	1011	1011	ELK	KVB	16	100	81,25	50	1x50	3846	6,25	0	1,1	CENTRUM
Liander N.V.	GAS Liander	Nieuwe Herengracht	1011	1011	GAS	KVB	12	100	91,67	83	G4	2598	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Nieuwe Herengracht	1011	1011	ELK	KVB	23	100	82,61	48	1x25	6736	4,35	4,35	1,1	CENTRUM
Liander N.V.	GAS Liander	Nieuwe Herengracht	1011	1011	GAS	KVB	18	100	83,33	61	G4	2867	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Nieuwe Herengracht	1011	1011	ELK	KVB	24	100	95,83	54	1x25	4042	8,33	0	1,1	CENTRUM
Liander N.V.	GAS Liander	Nieuwe Herengracht	1011	1011	GAS	KVB	75	100	100	68	G4	1710	0	4	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Nieuwe Herengracht	1011	1011	ELK	KVB	59	100	100	61	1x25	6431	16,95	5,08	1,2	CENTRUM
Liander N.V.	Liander N.V. (NW)	Nieuwe Herengracht	1011	1011	ELK	KVB	13	100	100	69	1x25	5109	15,38	0	1,2	CENTRUM
Liander N.V.	GAS Liander	Nieuwe Herengracht	1011	1011	GAS	KVB	12	100	100	83	G4	2020	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Nieuwe Herengracht	1011	1011	ELK	KVB	24	100	83,33	50	3x25	4202	8,33	0	1,2	CENTRUM
Liander N.V.	GAS Liander	Nieuwe Herengracht	1011	1011	GAS	KVB	48	100	100	83	G4	1776	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Nieuwe Herengracht	1011	1011	ELK	KVB	36	100	100	50	1x25	2254	2,78	0	1,1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Anne Frankstraat	1011	1011	ELK	KVB	20	100	95	85	1x25	974	0	0	1	CENTRUM
Liander N.V.	GAS Liander	Anne Frankstraat	1011	1011	GAS	KVB	18	100	94,44	100	G4	9	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Anne Frankstraat	1011	1011	ELK	KVB	17	100	100	100	1x25	949	0	0	1	CENTRUM
Liander N.V.	GAS Liander	Anne Frankstraat	1011	1011	GAS	KVB	17	100	100	100	G4	11	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Anne Frankstraat	1011	1011	ELK	KVB	17	100	100	100	1x25	999	0	0	1	CENTRUM
Liander N.V.	GAS Liander	Anne Frankstraat	1011	1011	GAS	KVB	17	100	88,24	100	G4	10	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Anne Frankstraat	1011	1011	ELK	KVB	17	100	100	100	1x25	966	0	0	1	CENTRUM
Liander N.V.	GAS Liander	Anne Frankstraat	1011	1011	GAS	KVB	16	100	100	100	G4	12	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Anne Frankstraat	1011	1011	ELK	KVB	17	100	100	100	1x25	951	0	0	1	CENTRUM
Liander N.V.	GAS Liander	Anne Frankstraat	1011	1011	GAS	KVB	17	100	100	100	G4	6	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Anne Frankstraat	1011	1011	ELK	KVB	17	100	100	100	1x25	933	0	0	1	CENTRUM
Liander N.V.	GAS Liander	Anne Frankstraat	1011	1011	GAS	KVB	17	100	100	100	G4	21	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	IJ-tunnel	1011	1011	ELK	KVB	70	100	95,71	56	3x25	3365	8,57	1,43	1,1	CENTRUM
Liander N.V.	GAS Liander	IJ-tunnel	1011	1011	GAS	KVB	54	100	100	94	G4	1716	0	1,85	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Prins Hendrikkade	1011	1011	ELK	KVB	55	100	89,09	36	1x35	5371	10,91	1,82	1,2	CENTRUM
Liander N.V.	GAS Liander	Prins Hendrikkade	1011	1011	GAS	KVB	44	100	90,91	86	G4	1960	0	0	1	CENTRUM
Liander N.V.	Liander N.V. (NW)	Prins Hendrikkade	1011	1011	ELK	KVB	21	100	85,71	57	3x25	8936	33,33	0	1,4	CENTRUM
Liander N.V.	GAS Liander	Prins Hendrikkade	1011	1011	GAS	KVB	11	100	100	82	G4	5116	0	0	1	CENTRUM
