POSTCODE_VAN	POSTCODE_TOT	PRODUCTSOORT	%Leveringsrichting	SJV	WIJKEN
1055VE	1055VE	GAS	100	2048	WEST
1055VE	1055VE	ELK	92,86	5490	WEST
1055VG	1055VG	ELK	100	1965	WEST
1055VG	1055VG	GAS	100	1045	WEST
1055VH	1055VH	ELK	100	1486	WEST
1055VH	1055VH	GAS	100	734	WEST
1055VJ	1055VJ	ELK	97,73	2132	WEST
1055VJ	1055VJ	GAS	100	982	WEST
1055VK	1055VK	ELK	100	1647	WEST
1055VK	1055VK	GAS	100	971	WEST
1055VL	1055VL	ELK	100	1757	WEST
1055VL	1055VL	GAS	100	871	WEST
1055VM	1055VM	ELK	100	1957	WEST
1055VM	1055VM	GAS	100	1024	WEST
1055VN	1055VN	ELK	100	1435	WEST
1055VN	1055VN	GAS	100	896	WEST
1055VP	1055VP	GAS	100	1060	WEST
1055VP	1055VP	ELK	100	2806	WEST
1055VR	1055VR	ELK	100	1505	WEST
1055VR	1055VR	GAS	100	511	WEST
1055VS	1055VS	ELK	100	2585	WEST
1055VS	1055VS	GAS	100	632	WEST
1055VT	1055VT	ELK	100	2010	WEST
1055VT	1055VT	GAS	100	756	WEST
1055VV	1055VV	GAS	100	741	WEST
1055VV	1055VV	ELK	100	1841	WEST
1055VW	1055VW	GAS	100	757	WEST
1055VW	1055VW	ELK	100	1504	WEST
1055VX	1055VX	GAS	100	725	WEST
1055VX	1055VX	ELK	100	2211	WEST
1055VZ	1055VZ	ELK	100	1950	WEST
1055VZ	1055VZ	GAS	100	813	WEST
1055WB	1055WB	ELK	100	1428	WEST
1055WB	1055WB	GAS	100	798	WEST
1055WC	1055WC	GAS	100	1192	WEST
1055WC	1055WC	ELK	100	2910	WEST
1055WD	1055WD	GAS	100	617	WEST
1055WD	1055WD	ELK	100	1465	WEST
1055WE	1055WE	ELK	100	1478	WEST
1055WE	1055WE	GAS	100	625	WEST
1055WG	1055WG	GAS	100	516	WEST
1055WG	1055WG	ELK	100	1598	WEST
1055WH	1055WH	ELK	100	1468	WEST
1055WH	1055WH	GAS	100	575	WEST
1055WJ	1055WJ	GAS	100	550	WEST
1055WJ	1055WJ	ELK	100	1637	WEST
1055WK	1055WK	ELK	100	1842	WEST
1055WK	1055WK	GAS	100	820	WEST
1055WL	1055WL	GAS	100	805	WEST
1055WL	1055WL	ELK	100	1816	WEST
1055WN	1055WN	GAS	100	1014	WEST
1055WN	1055WN	ELK	100	1630	WEST
1055WP	1055WP	GAS	100	869	WEST
1055WP	1055WP	ELK	100	1684	WEST
1055WR	1055WR	GAS	100	773	WEST
1055WR	1055WR	ELK	100	1389	WEST
1055WS	1055WS	GAS	100	804	WEST
1055WS	1055WS	ELK	100	1563	WEST
1055WT	1055WT	ELK	100	2450	WEST
1055WT	1055WT	GAS	100	149	WEST
1055WV	1055WV	ELK	100	1128	WEST
1055WV	1055WV	GAS	100	31	WEST
1055WX	1055WX	GAS	100	112	WEST
1055WX	1055WX	ELK	100	1535	WEST
1055WZ	1055WZ	GAS	100	119	WEST
1055WZ	1055WZ	ELK	100	1515	WEST
1055XA	1055XA	GAS	100	53	WEST
1055XA	1055XA	ELK	100	1378	WEST
1055XB	1055XB	ELK	100	1754	WEST
1055XB	1055XB	GAS	100	36	WEST
1055XC	1055XC	ELK	82,5	2138	WEST
1055XC	1055XC	GAS	100	511	WEST
1055XD	1055XD	ELK	90,7	1820	WEST
1055XD	1055XD	GAS	100	170	WEST
1055XE	1055XE	GAS	100	146	WEST
1055XE	1055XE	ELK	84,78	1891	WEST
1055XG	1055XG	GAS	100	111	WEST
1055XG	1055XG	ELK	96,55	1582	WEST
1055XH	1055XH	ELK	84,62	1981	WEST
1055XH	1055XH	GAS	100	121	WEST
1055XJ	1055XJ	ELK	100	2050	WEST
1055XJ	1055XJ	GAS	100	1099	WEST
1055XK	1055XK	ELK	100	1937	WEST
1055XK	1055XK	GAS	100	992	WEST
1055XL	1055XL	GAS	100	988	WEST
1055XL	1055XL	ELK	100	1969	WEST
1055XM	1055XM	ELK	100	1940	WEST
1055XM	1055XM	GAS	100	897	WEST
1055XN	1055XN	GAS	100	1114	WEST
1055XN	1055XN	ELK	100	2111	WEST
1055XP	1055XP	GAS	100	1283	WEST
1055XP	1055XP	ELK	100	2363	WEST
1055XR	1055XR	GAS	100	915	WEST
1055XR	1055XR	ELK	96	1733	WEST
1055XS	1055XS	GAS	100	831	WEST
1055XS	1055XS	ELK	100	1889	WEST
1055XT	1055XT	GAS	100	855	WEST
1055XT	1055XT	ELK	100	1711	WEST
1055XV	1055XV	GAS	100	877	WEST
1055XV	1055XV	ELK	100	1479	WEST
1055XW	1055XW	ELK	100	1769	WEST
1055XW	1055XW	GAS	100	850	WEST
1055XX	1055XX	ELK	100	1791	WEST
1055XX	1055XX	GAS	100	945	WEST
1055XZ	1055XZ	GAS	100	717	WEST
1055XZ	1055XZ	ELK	97,56	2355	WEST
1055ZA	1055ZA	ELK	100	1949	WEST
1055ZA	1055ZA	GAS	100	869	WEST
1055ZB	1055ZB	GAS	100	1027	WEST
1055ZB	1055ZB	ELK	100	1888	WEST
1055ZC	1055ZC	GAS	100	942	WEST
1055ZC	1055ZC	ELK	100	2043	WEST
1055ZD	1055ZD	ELK	100	1506	WEST
1055ZD	1055ZD	GAS	100	889	WEST
1055ZE	1055ZE	ELK	100	1839	WEST
1055ZE	1055ZE	GAS	100	908	WEST
1055ZG	1055ZG	ELK	100	1462	WEST
1055ZG	1055ZG	GAS	100	907	WEST
1055ZH	1055ZH	GAS	100	1011	WEST
1055ZH	1055ZH	ELK	100	1814	WEST
1055ZJ	1055ZJ	ELK	100	1863	WEST
1055ZJ	1055ZJ	GAS	100	949	WEST
1055ZK	1055ZK	ELK	100	2130	WEST
1055ZK	1055ZK	GAS	100	761	WEST
1055ZL	1055ZL	GAS	100	914	WEST
1055ZL	1055ZL	ELK	100	2213	WEST
1055ZM	1055ZM	GAS	100	829	WEST
1055ZM	1055ZM	ELK	100	1732	WEST
1055ZN	1055ZN	GAS	100	973	WEST
1055ZN	1055ZN	ELK	100	1756	WEST
1055ZP	1055ZP	ELK	100	2050	WEST
1055ZP	1055ZP	GAS	100	929	WEST
1055ZR	1055ZR	ELK	100	2413	WEST
1055ZR	1055ZR	GAS	100	635	WEST
1055ZS	1055ZS	GAS	100	739	WEST
1055ZS	1055ZS	ELK	100	1930	WEST
1055ZT	1055ZT	ELK	100	1778	WEST
1055ZT	1055ZT	GAS	100	820	WEST
1055ZV	1055ZV	GAS	100	867	WEST
1055ZV	1055ZV	ELK	100	1507	WEST
1055ZW	1055ZW	GAS	100	860	WEST
1055ZW	1055ZW	ELK	100	1469	WEST
1055ZX	1055ZX	GAS	100	883	WEST
1055ZX	1055ZX	ELK	100	1546	WEST
1055ZZ	1055ZZ	GAS	100	972	WEST
1055ZZ	1055ZZ	ELK	100	1483	WEST
1056AA	1056AC	GAS	100	5888	WEST
1056AA	1056AC	ELK	100	2683	WEST
1056AD	1056AD	GAS	100	1445	WEST
1056AD	1056AD	ELK	100	2765	WEST
1056AE	1056AE	ELK	100	2690	WEST
1056AE	1056AE	GAS	100	1283	WEST
1056AG	1056AG	ELK	100	2070	WEST
1056AG	1056AG	GAS	100	1362	WEST
1056AH	1056AH	GAS	100	1191	WEST
1056AH	1056AH	ELK	100	2149	WEST
1056AJ	1056AJ	ELK	100	3689	WEST
1056AJ	1056AJ	GAS	100	1223	WEST
1056AK	1056AK	GAS	100	1375	WEST
1056AK	1056AK	ELK	100	2905	WEST
1056AL	1056AL	GAS	100	1235	WEST
1056AL	1056AL	ELK	100	2711	WEST
1056AM	1056AM	ELK	100	9150	WEST
1056AM	1056AN	GAS	100	1156	WEST
1056AN	1056AN	ELK	100	1583	WEST
1056AP	1056AP	GAS	100	747	WEST
1056AP	1056AP	ELK	100	2435	WEST
1056AR	1056AR	GAS	100	793	WEST
1056AR	1056AR	ELK	100	1645	WEST
1056AS	1056AS	ELK	76,92	5371	WEST
1056AS	1056AT	GAS	100	1696	WEST
1056AT	1056AT	ELK	93,33	2411	WEST
1056AV	1056AV	GAS	100	1386	WEST
1056AV	1056AV	ELK	100	1681	WEST
1056AW	1056AW	GAS	100	1982	WEST
1056AW	1056AW	ELK	100	2457	WEST
1056AX	1056AX	GAS	100	1239	WEST
1056AX	1056AX	ELK	100	1934	WEST
1056AZ	1056AZ	ELK	100	2952	WEST
1056AZ	1056AZ	GAS	100	2613	WEST
1056BA	1056BA	GAS	100	1058	WEST
1056BA	1056BA	ELK	100	2177	WEST
1056BB	1056BB	ELK	100	1742	WEST
1056BB	1056BB	GAS	100	1083	WEST
1056BC	1056BC	GAS	100	1160	WEST
1056BC	1056BC	ELK	95,45	2211	WEST
1056BD	1056BD	ELK	100	1916	WEST
1056BD	1056BD	GAS	100	1085	WEST
1056BE	1056BE	ELK	100	1723	WEST
1056BE	1056BE	GAS	100	1115	WEST
1056BG	1056BG	ELK	100	1634	WEST
1056BG	1056BG	GAS	100	1136	WEST
1056BH	1056BH	ELK	100	7950	WEST
1056BH	1056BH	GAS	100	1221	WEST
1056BJ	1056BJ	ELK	100	4195	WEST
1056BJ	1056BJ	GAS	100	953	WEST
1056BK	1056BK	ELK	96	7559	WEST
1056BK	1056BK	GAS	100	2434	WEST
1056BL	1056BL	GAS	100	1055	WEST
1056BL	1056BL	ELK	100	2056	WEST
1056BM	1056BM	ELK	100	1611	WEST
1056BM	1056BM	GAS	100	1136	WEST
1056BN	1056BN	ELK	100	3409	WEST
1056BN	1056BN	GAS	100	1176	WEST
1056BP	1056BP	GAS	100	1074	WEST
1056BP	1056BP	ELK	100	3015	WEST
1056BR	1056BR	GAS	100	1185	WEST
1056BR	1056BR	ELK	100	4678	WEST
1056BS	1056BS	ELK	100	1574	WEST
1056BS	1056BS	GAS	100	989	WEST
1056BT	1056BT	ELK	100	1627	WEST
1056BT	1056BT	GAS	100	931	WEST
1056BV	1056BV	GAS	100	906	WEST
1056BV	1056BV	ELK	100	1982	WEST
1056BW	1056BW	GAS	100	901	WEST
1056BW	1056BW	ELK	100	2440	WEST
1056BX	1056BX	GAS	100	924	WEST
1056BX	1056BX	ELK	100	1766	WEST
1056BZ	1056BZ	ELK	100	2178	WEST
1056BZ	1056BZ	GAS	100	739	WEST
1056CA	1056CA	GAS	100	1188	WEST
1056CA	1056CA	ELK	100	2536	WEST
1056CB	1056CB	GAS	100	1273	WEST
1056CB	1056CB	ELK	100	6781	WEST
1056CC	1056CC	ELK	100	4105	WEST
1056CC	1056CC	GAS	100	955	WEST
1056CD	1056CD	GAS	100	945	WEST
1056CD	1056CD	ELK	100	4706	WEST
1056CE	1056CE	ELK	100	4949	WEST
1056CE	1056CE	GAS	100	704	WEST
1056CG	1056CG	GAS	100	1142	WEST
1056CG	1056CG	ELK	100	3043	WEST
1056CJ	1056CJ	ELK	100	6321	WEST
1056CJ	1056CJ	GAS	100	1295	WEST
1056CK	1056CK	GAS	100	1817	WEST
1056CK	1056CK	ELK	100	5831	WEST
1056CL	1056CL	GAS	100	1756	WEST
1056CL	1056CL	ELK	100	4147	WEST
1056CM	1056CM	GAS	100	925	WEST
1056CM	1056CM	ELK	100	1718	WEST
1056CN	1056CN	GAS	100	793	WEST
1056CN	1056CN	ELK	100	1455	WEST
1056CP	1056CP	ELK	100	1390	WEST
1056CP	1056CP	GAS	100	835	WEST
1056CR	1056CR	ELK	100	1960	WEST
1056CR	1056CR	GAS	100	727	WEST
1056CS	1056CS	ELK	100	3725	WEST
1056CS	1056CS	GAS	100	1293	WEST
1056CT	1056CT	GAS	100	912	WEST
1056CT	1056CT	ELK	100	5364	WEST
1056CV	1056CV	GAS	100	988	WEST
1056CV	1056CV	ELK	100	1742	WEST
1056CW	1056CW	ELK	100	1478	WEST
1056CW	1056CW	GAS	100	970	WEST
1056CX	1056CX	ELK	100	2009	WEST
1056CX	1056CX	GAS	100	787	WEST
1056CZ	1056CZ	ELK	100	1787	WEST
1056CZ	1056CZ	GAS	100	1035	WEST
1056DA	1056DA	ELK	100	1842	WEST
1056DA	1056DA	GAS	100	951	WEST
1056DB	1056DB	ELK	100	1610	WEST
1056DB	1056DB	GAS	100	906	WEST
1056DC	1056DC	GAS	100	835	WEST
1056DC	1056DC	ELK	100	1637	WEST
1056DD	1056DD	ELK	100	2211	WEST
1056DD	1056DD	GAS	100	995	WEST
1056DE	1056DE	ELK	100	2658	WEST
1056DE	1056DE	GAS	100	932	WEST
1056DG	1056DG	GAS	100	926	WEST
1056DG	1056DG	ELK	100	2030	WEST
1056DH	1056DH	GAS	100	1117	WEST
1056DH	1056DH	ELK	100	1960	WEST
1056DJ	1056DJ	GAS	100	1080	WEST
1056DJ	1056DJ	ELK	100	2011	WEST
1056DK	1056DK	GAS	100	1077	WEST
1056DK	1056DK	ELK	97,5	1883	WEST
1056DL	1056DL	GAS	100	752	WEST
1056DL	1056DL	ELK	100	1967	WEST
1056DM	1056DM	ELK	100	1710	WEST
1056DM	1056DM	GAS	100	950	WEST
1056DN	1056DN	ELK	100	1978	WEST
1056DN	1056DN	GAS	100	903	WEST
1056DP	1056DP	ELK	100	2187	WEST
1056DP	1056DP	GAS	100	974	WEST
1056DR	1056DR	GAS	100	890	WEST
1056DR	1056DR	ELK	100	1348	WEST
1056DS	1056DS	GAS	100	874	WEST
1056DS	1056DS	ELK	94,23	1819	WEST
1056DT	1056DT	ELK	100	4426	WEST
1056DT	1056DT	GAS	100	1648	WEST
1056DV	1056DV	GAS	100	1268	WEST
1056DV	1056DV	ELK	100	3307	WEST
1056DW	1056DW	ELK	100	2281	WEST
1056DW	1056DW	GAS	100	1075	WEST
1056DX	1056DX	GAS	100	913	WEST
1056DX	1056DX	ELK	100	2298	WEST
1056DZ	1056DZ	GAS	100	957	WEST
1056DZ	1056DZ	ELK	100	1643	WEST
1056EA	1056EA	GAS	100	918	WEST
1056EA	1056EA	ELK	100	1724	WEST
1056EB	1056EB	GAS	100	1825	WEST
1056EB	1056EB	ELK	100	4023	WEST
1056EC	1056EC	ELK	100	3718	WEST
1056EC	1056EC	GAS	100	1126	WEST
1056ED	1056ED	GAS	100	1517	WEST
1056ED	1056ED	ELK	100	5435	WEST
1056EE	1056EE	ELK	100	5158	WEST
1056EE	1056EE	GAS	100	950	WEST
1056EG	1056EG	GAS	100	2458	WEST
1056EG	1056EG	ELK	100	5072	WEST
1056EH	1056EH	GAS	100	956	WEST
1056EH	1056EH	ELK	100	5443	WEST
1056EJ	1056EJ	GAS	100	1100	WEST
1056EJ	1056EJ	ELK	100	4917	WEST
1056EK	1056EK	ELK	100	4255	WEST
1056EK	1056EK	GAS	100	1126	WEST
1056EL	1056EL	ELK	100	1418	WEST
1056EL	1056EL	GAS	100	650	WEST
1056EM	1056EM	GAS	100	1060	WEST
1056EM	1056EM	ELK	100	2466	WEST
1056EN	1056EN	ELK	100	2286	WEST
1056EN	1056EN	GAS	100	980	WEST
1056EP	1056EP	ELK	93,18	4283	WEST
1056EP	1056EP	GAS	100	1555	WEST
1056ER	1056ER	GAS	100	1021	WEST
1056ER	1056ER	ELK	95,24	2542	WEST
1056ES	1056ES	ELK	100	1731	WEST
1056ES	1056ES	GAS	100	768	WEST
1056ET	1056ET	ELK	100	3531	WEST
1056ET	1056ET	GAS	100	1453	WEST
1056EV	1056EV	ELK	100	3443	WEST
1056EV	1056EV	GAS	100	1383	WEST
1056EW	1056EW	GAS	100	1263	WEST
1056EW	1056EW	ELK	93,94	2440	WEST
1056EX	1056EX	GAS	100	1422	WEST
1056EX	1056EX	ELK	100	2868	WEST
1056EZ	1056EZ	ELK	100	2289	WEST
1056EZ	1056EZ	GAS	100	1447	WEST
1056GA	1056GA	ELK	100	2456	WEST
1056GA	1056GA	GAS	100	1407	WEST
1056GB	1056GB	ELK	100	2461	WEST
1056GB	1056GB	GAS	100	1482	WEST
1056GC	1056GC	GAS	100	1049	WEST
1056GC	1056GC	ELK	100	2630	WEST
1056GD	1056GD	GAS	100	1150	WEST
1056GD	1056GD	ELK	100	2810	WEST
1056GE	1056GE	GAS	100	1335	WEST
1056GE	1056GE	ELK	100	2807	WEST
1056GG	1056GG	ELK	100	2593	WEST
1056GG	1056GG	GAS	100	1254	WEST
1056GH	1056GH	GAS	100	1088	WEST
1056GH	1056GH	ELK	100	3419	WEST
1056GJ	1056GJ	ELK	100	1868	WEST
1056GJ	1056GJ	GAS	100	1034	WEST
1056GK	1056GK	ELK	100	5643	WEST
1056GK	1056GK	GAS	100	925	WEST
1056GL	1056GL	ELK	100	2121	WEST
1056GL	1056GL	GAS	100	1504	WEST
1056GM	1056GM	GAS	100	1233	WEST
1056GM	1056GM	ELK	100	2839	WEST
1056GN	1056GN	ELK	100	2637	WEST
1056GN	1056GN	GAS	100	1619	WEST
1056GP	1056GP	ELK	100	3405	WEST
1056GP	1056GP	GAS	100	1622	WEST
1056GR	1056GR	ELK	100	2196	WEST
1056GR	1056GR	GAS	100	1068	WEST
1056GS	1056GS	ELK	100	2509	WEST
1056GS	1056GS	GAS	100	1174	WEST
1056GT	1056GT	GAS	100	1258	WEST
1056GT	1056GT	ELK	100	2474	WEST
1056GV	1056GV	ELK	100	2834	WEST
1056GV	1056GV	GAS	100	1417	WEST
1056GW	1056GW	GAS	100	1566	WEST
1056GW	1056GW	ELK	100	3293	WEST
1056GX	1056GX	GAS	100	967	WEST
1056GX	1056GX	ELK	100	2365	WEST
1056GZ	1056GZ	GAS	100	1103	WEST
1056GZ	1056GZ	ELK	100	2246	WEST
1056HA	1056HA	ELK	100	2681	WEST
1056HA	1056HA	GAS	100	1351	WEST
1056HB	1056HB	GAS	100	1354	WEST
1056HB	1056HB	ELK	100	2660	WEST
1056HC	1056HC	GAS	100	1121	WEST
1056HC	1056HC	ELK	100	3132	WEST
1056HD	1056HD	ELK	100	2415	WEST
1056HD	1056HD	GAS	100	1279	WEST
1056HE	1056HE	ELK	100	1877	WEST
1056HE	1056HE	GAS	100	1348	WEST
1056HG	1056HG	GAS	100	1198	WEST
1056HG	1056HG	ELK	100	1867	WEST
1056HH	1056HH	ELK	100	2136	WEST
1056HH	1056HH	GAS	100	1231	WEST
1056HJ	1056HJ	ELK	100	1817	WEST
1056HJ	1056HJ	GAS	100	791	WEST
1056HK	1056HK	ELK	100	1522	WEST
1056HK	1056HK	GAS	100	869	WEST
1056HL	1056HL	GAS	100	748	WEST
1056HL	1056HL	ELK	100	1461	WEST
1056HM	1056HM	GAS	100	1332	WEST
1056HM	1056HM	ELK	100	2224	WEST
1056HN	1056HN	ELK	100	2171	WEST
1056HN	1056HN	GAS	100	1116	WEST
1056HP	1056HP	ELK	100	2935	WEST
1056HP	1056HP	GAS	100	1036	WEST
1056HR	1056HR	GAS	100	869	WEST
1056HR	1056HR	ELK	100	1690	WEST
1056HS	1056HS	ELK	100	1584	WEST
1056HS	1056HS	GAS	100	805	WEST
1056HT	1056HT	GAS	100	1510	WEST
1056HT	1056HT	ELK	100	2429	WEST
1056HV	1056HV	GAS	100	1242	WEST
1056HV	1056HV	ELK	100	2434	WEST
1056HW	1056HW	GAS	100	1261	WEST
1056HW	1056HW	ELK	88	2281	WEST
1056HX	1056HX	ELK	100	2336	WEST
1056HX	1056HX	GAS	100	1333	WEST
1056HZ	1056HZ	ELK	100	2783	WEST
1056HZ	1056HZ	GAS	100	1281	WEST
1056JA	1056JA	GAS	100	1566	WEST
1056JA	1056JA	ELK	100	2655	WEST
1056JB	1056JB	GAS	100	1424	WEST
1056JB	1056JB	ELK	100	2513	WEST
1056JC	1056JC	GAS	100	895	WEST
1056JC	1056JC	ELK	100	1445	WEST
1056JD	1056JD	ELK	100	2353	WEST
1056JD	1056JD	GAS	100	1428	WEST
1056JE	1056JE	GAS	100	1262	WEST
1056JE	1056JE	ELK	100	2433	WEST
1056JG	1056JG	GAS	100	1048	WEST
1056JG	1056JG	ELK	100	2256	WEST
1056JH	1056JH	GAS	100	931	WEST
1056JH	1056JH	ELK	100	2121	WEST
1056JJ	1056JJ	GAS	100	1090	WEST
1056JJ	1056JJ	ELK	100	1393	WEST
1056JK	1056JK	ELK	100	1988	WEST
1056JK	1056JK	GAS	100	1026	WEST
1056JL	1056JL	ELK	100	2154	WEST
1056JL	1056JL	GAS	100	1032	WEST
1056JM	1056JM	GAS	100	895	WEST
1056JM	1056JM	ELK	100	2268	WEST
1056JN	1056JN	ELK	100	1247	WEST
1056JN	1056JN	GAS	100	785	WEST
1056JP	1056JP	ELK	100	1539	WEST
1056JP	1056JP	GAS	100	978	WEST
1056JR	1056JR	ELK	100	2111	WEST
1056JR	1056JR	GAS	100	1020	WEST
1056JS	1056JS	GAS	100	961	WEST
1056JS	1056JS	ELK	97,96	1819	WEST
1056JT	1056JT	GAS	100	1260	WEST
1056JT	1056JT	ELK	100	2031	WEST
1056JV	1056JV	ELK	100	2460	WEST
1056JV	1056JV	GAS	100	957	WEST
1056JW	1056JW	ELK	100	1712	WEST
1056JW	1056JW	GAS	100	868	WEST
1056JX	1056JZ	ELK	100	1462	WEST
1056JX	1056JZ	GAS	100	970	WEST
1056KA	1056KA	GAS	100	983	WEST
1056KA	1056KA	ELK	100	1730	WEST
1056KB	1056KB	ELK	100	1703	WEST
1056KB	1056KB	GAS	100	1082	WEST
1056KC	1056KC	GAS	100	977	WEST
1056KC	1056KC	ELK	100	1910	WEST
1056KD	1056KD	ELK	100	1355	WEST
1056KD	1056KD	GAS	100	990	WEST
1056KE	1056KE	GAS	100	962	WEST
1056KE	1056KE	ELK	100	1312	WEST
1056KG	1056KG	GAS	100	1007	WEST
1056KG	1056KG	ELK	100	1756	WEST
1056KH	1056KH	ELK	100	1429	WEST
1056KH	1056KH	GAS	100	1020	WEST
1056KJ	1056KJ	ELK	95,35	1488	WEST
1056KJ	1056KJ	GAS	100	935	WEST
1056KK	1056KK	GAS	100	990	WEST
1056KK	1056KK	ELK	100	1573	WEST
1056KL	1056KL	ELK	100	1773	WEST
1056KL	1056KL	GAS	100	1087	WEST
1056KM	1056KM	GAS	100	1057	WEST
1056KM	1056KM	ELK	100	1678	WEST
1056KN	1056KN	GAS	100	983	WEST
1056KN	1056KN	ELK	100	1552	WEST
1056KP	1056KP	ELK	100	1535	WEST
1056KP	1056KP	GAS	100	915	WEST
1056KR	1056LA	GAS	100	1166	WEST
1056KR	1056KS	ELK	100	10652	WEST
1056LA	1056LA	ELK	100	1436	WEST
1056LB	1056LB	GAS	100	740	WEST
1056LB	1056LB	ELK	100	3155	WEST
1056LC	1056LC	GAS	100	781	WEST
1056LC	1056LC	ELK	100	2715	WEST
1056LD	1056LD	GAS	100	665	WEST
1056LD	1056LD	ELK	100	3730	WEST
1056LV	1056ND	GAS	100	928	WEST
1056LV	1056ND	ELK	100	2259	WEST
1056NE	1056NE	GAS	100	768	WEST
1056NE	1056NE	ELK	100	1710	WEST
1056NG	1056NG	ELK	100	1614	WEST
1056NG	1056NG	GAS	100	914	WEST
1056NH	1056NH	GAS	100	1081	WEST
1056NH	1056NH	ELK	100	2096	WEST
1056NJ	1056NJ	GAS	100	1038	WEST
1056NJ	1056NJ	ELK	100	2755	WEST
1056NK	1056NK	ELK	100	1554	WEST
1056NK	1056NK	GAS	100	945	WEST
1056NL	1056NL	GAS	100	971	WEST
1056NL	1056NL	ELK	100	1616	WEST
1056NM	1056NM	ELK	100	7095	WEST
1056NM	1056NM	GAS	100	861	WEST
1056NN	1056NN	ELK	100	2150	WEST
1056NN	1056NN	GAS	100	987	WEST
1056NP	1056NP	ELK	100	1754	WEST
1056NP	1056NP	GAS	100	860	WEST
1056NR	1056NR	ELK	100	1599	WEST
1056NR	1056NR	GAS	100	895	WEST
1056NS	1056NS	GAS	100	949	WEST
1056NS	1056NS	ELK	100	1607	WEST
1056NT	1056NT	ELK	100	1418	WEST
1056NT	1056NT	GAS	100	869	WEST
1056NV	1056NV	GAS	100	983	WEST
1056NV	1056NV	ELK	100	1686	WEST
1056NW	1056NX	ELK	100	2060	WEST
1056NW	1056NX	GAS	100	805	WEST
1056NZ	1056NZ	ELK	100	1923	WEST
1056NZ	1056NZ	GAS	100	1033	WEST
1056PA	1056PA	GAS	100	937	WEST
1056PA	1056PA	ELK	100	1673	WEST
1056PB	1056PB	ELK	100	1972	WEST
1056PB	1056PB	GAS	100	949	WEST
1056PC	1056PC	GAS	100	1095	WEST
1056PC	1056PC	ELK	100	1669	WEST
1056PD	1056PD	ELK	96,43	1703	WEST
1056PD	1056PD	GAS	100	1239	WEST
1056PE	1056PE	ELK	100	1604	WEST
1056PE	1056PE	GAS	100	859	WEST
1056PG	1056PG	ELK	100	1803	WEST
1056PG	1056PG	GAS	100	777	WEST
1056PH	1056PH	ELK	100	1556	WEST
1056PH	1056PH	GAS	100	898	WEST
1056PJ	1056PJ	GAS	100	848	WEST
1056PJ	1056PJ	ELK	100	1648	WEST
1056PK	1056PK	GAS	100	913	WEST
1056PK	1056PK	ELK	100	2062	WEST
1056PL	1056PL	GAS	100	1120	WEST
1056PL	1056PL	ELK	100	2167	WEST
1056PM	1056PM	ELK	100	1631	WEST
1056PM	1056PM	GAS	100	1049	WEST
1056PN	1056PN	ELK	100	1870	WEST
1056PN	1056PN	GAS	100	1018	WEST
1056PP	1056PP	ELK	100	2420	WEST
1056PP	1056PP	GAS	100	1194	WEST
1056PR	1056PR	ELK	100	1789	WEST
1056PR	1056PR	GAS	100	1019	WEST
1056PS	1056PS	ELK	100	1399	WEST
1056PS	1056PS	GAS	100	866	WEST
1056PT	1056PT	ELK	100	2253	WEST
1056PT	1056PT	GAS	100	1133	WEST
1056PV	1056PV	ELK	100	1814	WEST
1056PV	1056PV	GAS	100	1096	WEST
1056PW	1056PW	ELK	100	2483	WEST
1056PW	1056PW	GAS	100	1090	WEST
1056PX	1056PX	GAS	100	789	WEST
1056PX	1056PX	ELK	100	1763	WEST
1056PZ	1056PZ	GAS	100	751	WEST
1056PZ	1056PZ	ELK	100	1407	WEST
1056RA	1056RA	GAS	100	777	WEST
1056RA	1056RA	ELK	100	1965	WEST
1056RB	1056RB	ELK	100	1797	WEST
1056RB	1056RB	GAS	100	930	WEST
1056RC	1056RC	GAS	100	948	WEST
1056RC	1056RC	ELK	100	1493	WEST
1056RD	1056RD	ELK	100	2121	WEST
1056RD	1056RD	GAS	100	1249	WEST
1056RE	1056RE	GAS	100	1039	WEST
1056RE	1056RE	ELK	100	2174	WEST
1056RG	1056RG	ELK	100	2134	WEST
1056RG	1056RG	GAS	100	1001	WEST
1056RH	1056RH	ELK	100	1674	WEST
1056RH	1056RH	GAS	100	835	WEST
1056RJ	1056RJ	GAS	100	908	WEST
1056RJ	1056RJ	ELK	100	2115	WEST
1056RK	1056RK	ELK	100	2027	WEST
1056RK	1056RK	GAS	100	833	WEST
1056RL	1056RL	ELK	100	1692	WEST
1056RL	1056RL	GAS	100	730	WEST
1056RM	1056RM	ELK	100	1563	WEST
1056RM	1056RM	GAS	100	879	WEST
1056RN	1056RN	ELK	100	1488	WEST
1056RN	1056RN	GAS	100	738	WEST
1056RP	1056RP	ELK	100	1520	WEST
1056RP	1056RP	GAS	100	667	WEST
1056RR	1056RS	GAS	100	919	WEST
1056RR	1056RS	ELK	100	1900	WEST
1056RT	1056RV	GAS	100	892	WEST
1056RT	1056RV	ELK	100	1664	WEST
1056RW	1056RW	GAS	100	959	WEST
1056RW	1056RW	ELK	97,62	1423	WEST
1056RX	1056RX	ELK	100	1777	WEST
1056RX	1056RX	GAS	100	796	WEST
1056RZ	1056RZ	GAS	100	853	WEST
1056RZ	1056RZ	ELK	100	2894	WEST
1056SB	1056SB	GAS	100	835	WEST
1056SB	1056SB	ELK	100	1419	WEST
1056SC	1056SC	GAS	100	992	WEST
1056SC	1056SC	ELK	100	1418	WEST
