MEETVERANTWOORDELIJKE	NETBEHEERDER	STRAATNAAM	POSTCODE_VAN	POSTCODE_TOT	PRODUCTSOORT	VERBRUIKSSEGMENT	Aantal Aansluitingen	%Leveringsrichting	%Fysieke status	%Soort aansluiting	Soort aansluiting Naam	SJV	%SJV laag tarief	%Slimme Meter	Gemiddeld aantal telwielen	WIJK
	Liander N.V. (NW)	Zoomstraat	1078	1078	ELK	KVB	17	100	100	59	1x35	2056	11,76	11,76	1	ZUID
Liander N.V.	Liander N.V. (NW)	Zoomstraat	1078	1078	ELK	KVB	21	100	90,48	43	1x35	2531	19,05	19,05	1	ZUID
	GAS Liander	Zoomstraat	1078	1078	GAS	KVB	18	100	100	72	G4	1423	0	22,22		ZUID
	GAS Liander	Zoomstraat	1078	1078	GAS	KVB	19	100	94,74	68	G4	1557	0	15,79		ZUID
	Liander N.V. (NW)	Zoomstraat	1078	1078	ELK	KVB	19	100	94,74	63	1x25	3373	26,32	15,79	1,1	ZUID
	GAS Liander	Volkerakstraat	1078	1078	GAS	KVB	29	100	96,55	83	G4	1322	0	3,45		ZUID
Liander N.V.	Liander N.V. (NW)	Volkerakstraat	1078	1078	ELK	KVB	33	100	93,94	48	1x25	2171	9,09	3,03	1	ZUID
	GAS Liander	Volkerakstraat	1078	1078	GAS	KVB	27	100	100	78	G4	1317	0	3,7		ZUID
	Liander N.V. (NW)	Volkerakstraat	1078	1078	ELK	KVB	30	93,33	93,33	80	1x25	2353	3,33	3,33	1	ZUID
	Liander N.V. (NW)	Volkerakstraat	1078	1078	ELK	KVB	67	100	100	96	1x25	2315	4,48	1,49	1	ZUID
	GAS Liander	Volkerakstraat	1078	1078	GAS	KVB	66	100	100	88	G4	1006	0	1,52		ZUID
	GAS Liander	Volkerakstraat	1078	1078	GAS	KVB	23	100	100	83	G4	1023	0	13,04		ZUID
	Liander N.V. (NW)	Volkerakstraat	1078	1078	ELK	KVB	24	100	100	54	1x25	2844	12,5	12,5	1	ZUID
	GAS Liander	Volkerakstraat	1078	1078	GAS	KVB	32	100	96,88	84	G4	1181	0	9,38		ZUID
	Liander N.V. (NW)	Volkerakstraat	1078	1078	ELK	KVB	34	100	97,06	85	1x25	1952	8,82	8,82	1	ZUID
	Liander N.V. (NW)	Volkerakstraat	1078	1078	ELK	KVB	26	100	84,62	62	1x25	2306	11,54	3,85	1	ZUID
	GAS Liander	Volkerakstraat	1078	1078	GAS	KVB	23	100	82,61	65	G4	1161	0	4,35		ZUID
	Liander N.V. (NW)	Eendrachtstraat	1078	1078	ELK	KVB	22	95,45	95,45	59	1x25	3046	27,27	27,27	1	ZUID
	GAS Liander	Eendrachtstraat	1078	1078	GAS	KVB	21	100	100	67	G4	1381	0	28,57		ZUID
	Liander N.V. (NW)	Eendrachtstraat	1078	1078	ELK	KVB	22	100	100	95	1x25	2037	0	0	1	ZUID
	GAS Liander	Eendrachtstraat	1078	1078	GAS	KVB	21	100	100	86	G4	1188	0	0		ZUID
	Liander N.V. (NW)	Eendrachtstraat	1078	1078	ELK	KVB	19	100	100	74	1x25	2222	10,53	10,53	1	ZUID
	GAS Liander	Eendrachtstraat	1078	1078	GAS	KVB	17	100	100	82	G4	1313	0	11,76		ZUID
	GAS Liander	Eendrachtstraat	1078	1078	GAS	KVB	25	100	100	64	G4	1194	0	4		ZUID
	Liander N.V. (NW)	Eendrachtstraat	1078	1078	ELK	KVB	27	100	96,3	70	1x25	1994	3,7	3,7	1	ZUID
	GAS Liander	Rooseveltlaan	1079	1079	GAS	KVB	16	100	100	56	G4	1597	0	25		ZUID
Liander N.V.	Liander N.V. (NW)	Rooseveltlaan	1079	1079	ELK	KVB	21	100	80,95	38	1x35	3092	19,05	19,05	1	ZUID
	Liander N.V. (NW)	Rooseveltlaan	1079	1079	ELK	KVB	18	100	100	44	1x35	2484	5,56	0	1,1	ZUID
	GAS Liander	Rooseveltlaan	1079	1079	GAS	KVB	17	100	100	71	G4	1601	0	0		ZUID
	Liander N.V. (NW)	Rooseveltlaan	1079	1079	ELK	KVB	21	100	95,24	52	1x35	4188	23,81	14,29	1,1	ZUID
	GAS Liander	Rooseveltlaan	1079	1079	GAS	KVB	19	100	94,74	89	G4	628	0	10,53		ZUID
	Liander N.V. (NW)	Rooseveltlaan	1079	1079	ELK	KVB	19	100	100	68	1x35	3578	21,05	10,53	1,1	ZUID
	GAS Liander	Rooseveltlaan	1079	1079	GAS	KVB	18	100	100	78	G4	1229	0	11,11		ZUID
	GAS Liander	Rooseveltlaan	1079	1079	GAS	KVB	19	100	100	63	G4	1583	0	0		ZUID
	Liander N.V. (NW)	Rooseveltlaan	1079	1079	ELK	KVB	23	100	100	48	3x25	4743	8,7	0	1,1	ZUID
	GAS Liander	Rooseveltlaan	1079	1079	GAS	KVB	16	100	100	88	G4	1611	0	0		ZUID
	Liander N.V. (NW)	Rooseveltlaan	1079	1079	ELK	KVB	17	100	100	71	3x25	2855	0	0	1	ZUID
	Liander N.V. (NW)	Rooseveltlaan	1079	1079	ELK	KVB	17	100	100	35	1x35	3653	0	0	1	ZUID
	GAS Liander	Rooseveltlaan	1079	1079	GAS	KVB	16	100	100	63	G4	1718	0	0		ZUID
	GAS Liander	Rooseveltlaan	1079	1079	GAS	KVB	16	100	100	56	G6	1582	0	0		ZUID
	Liander N.V. (NW)	Rooseveltlaan	1079	1079	ELK	KVB	17	100	100	65	1x25	2833	0	0	1	ZUID
	Liander N.V. (NW)	Rooseveltlaan	1079	1079	ELK	KVB	18	100	100	50	1x25	2932	5,56	5,56	1	ZUID
	GAS Liander	Rooseveltlaan	1079	1079	GAS	KVB	16	100	100	50	G6	1594	0	6,25		ZUID
	Liander N.V. (NW)	Rooseveltlaan	1079	1079	ELK	KVB	17	100	100	76	1x35	2708	5,88	5,88	1	ZUID
	GAS Liander	Rooseveltlaan	1079	1079	GAS	KVB	16	100	100	56	G6	1531	0	6,25		ZUID
	GAS Liander	Rooseveltlaan	1079	1079	GAS	KVB	14	100	100	71	G6	1250	0	0		ZUID
	Liander N.V. (NW)	Rooseveltlaan	1079	1079	ELK	KVB	15	100	100	73	1x35	2171	0	0	1	ZUID
	GAS Liander	Rooseveltlaan	1079	1079	GAS	KVB	12	100	100	58	G4	1694	0	0		ZUID
	Liander N.V. (NW)	Rooseveltlaan	1079	1079	ELK	KVB	16	100	93,75	63	1x25	2738	25	6,25	1,2	ZUID
	Liander N.V. (NW)	Rooseveltlaan	1079	1079	ELK	KVB	21	100	100	67	1x35	2924	4,76	4,76	1	ZUID
	Liander N.V. (NW)	Rooseveltlaan	1079	1079	ELK	KVB	19	100	100	53	1x25	3735	10,53	0	1,1	ZUID
	GAS Liander	Rooseveltlaan	1079	1079	GAS	KVB	17	100	100	100	G4	814	0	5,88		ZUID
	Liander N.V. (NW)	Rooseveltlaan	1079	1079	ELK	KVB	19	100	100	63	1x25	2744	5,26	5,26	1	ZUID
	Liander N.V. (NW)	Rooseveltlaan	1079	1079	ELK	KVB	18	100	100	67	1x25	4390	11,11	5,56	1,1	ZUID
	Liander N.V. (NW)	Rooseveltlaan	1079	1079	ELK	KVB	16	100	100	44	1x25	3228	0	0	1	ZUID
	Liander N.V. (NW)	Europaplein	1079	1079	ELK	KVB	18	100	100	72	1x35	3269	55,56	55,56	1	ZUID
	GAS Liander	Europaplein	1079	1079	GAS	KVB	14	100	100	93	G4	1395	0	42,86		ZUID
Liander N.V.	Liander N.V. (NW)	Europaplein	1079	1079	ELK	KVB	21	100	95,24	48	1x35	3271	47,62	42,86	1,1	ZUID
	GAS Liander	Uiterwaardenstraat	1079	1079	GAS	KVB	41	100	100	95	G4	1475	0	12,2		ZUID
	Liander N.V. (NW)	Uiterwaardenstraat	1079	1079	ELK	KVB	44	97,73	97,73	86	1x25	4226	18,18	15,91	1	ZUID
	GAS Liander	Dintelstraat	1079	1079	GAS	KVB	12	100	100	83	G4	1631	0	0		ZUID
Liander N.V.	Liander N.V. (NW)	Dintelstraat	1079	1079	ELK	KVB	14	100	92,86	93	1x35	1957	0	0	1	ZUID
	Liander N.V. (NW)	Dintelstraat	1079	1079	ELK	KVB	21	100	100	81	1x25	1999	23,81	23,81	1	ZUID
	GAS Liander	Dintelstraat	1079	1079	GAS	KVB	20	100	100	90	G4	1059	0	20		ZUID
	GAS Liander	Dintelstraat	1079	1079	GAS	KVB	11	100	100	64	G4	923	0	9,09		ZUID
	Liander N.V. (NW)	Dintelstraat	1079	1079	ELK	KVB	12	100	100	50	1x35	3660	8,33	8,33	1	ZUID
	Liander N.V. (NW)	Dintelstraat	1079	1079	ELK	KVB	21	100	100	95	1x25	1966	9,52	9,52	1	ZUID
	GAS Liander	Dintelstraat	1079	1079	GAS	KVB	21	100	100	100	G4	1042	0	4,76		ZUID
	Liander N.V. (NW)	Maasstraat	1079	1079	ELK	KVB	27	100	96,3	52	1x35	4356	37,04	11,11	1,3	ZUID
	GAS Liander	Maasstraat	1079	1079	GAS	KVB	24	100	95,83	83	G4	1661	0	12,5		ZUID
	GAS Liander	Maasstraat	1079	1079	GAS	KVB	23	100	95,65	91	G4	1241	0	0		ZUID
Liander N.V.	Liander N.V. (NW)	Maasstraat	1079	1079	ELK	KVB	26	100	88,46	81	1x25	2632	3,85	3,85	1	ZUID
	GAS Liander	Maasstraat	1079	1079	GAS	KVB	24	100	100	100	G4	934	0	12,5		ZUID
	Liander N.V. (NW)	Maasstraat	1079	1079	ELK	KVB	24	100	100	79	1x25	1591	16,67	12,5	1	ZUID
	GAS Liander	Maasstraat	1079	1079	GAS	KVB	24	100	100	100	G4	1055	0	0		ZUID
	Liander N.V. (NW)	Maasstraat	1079	1079	ELK	KVB	25	100	100	100	1x25	1857	4	4	1	ZUID
	Liander N.V. (NW)	Maasstraat	1079	1079	ELK	KVB	30	100	100	50	1x25	4033	36,67	16,67	1,3	ZUID
Liander N.V.	GAS Liander	Maasstraat	1079	1079	GAS	KVB	23	100	86,96	83	G4	808	0	13,04		ZUID
	GAS Liander	Maasstraat	1079	1079	GAS	KVB	25	100	100	80	G4	1152	0	0		ZUID
	Liander N.V. (NW)	Maasstraat	1079	1079	ELK	KVB	25	100	100	88	1x25	2450	4	0	1	ZUID
	Liander N.V. (NW)	Maasstraat	1079	1079	ELK	KVB	23	100	91,3	83	1x25	1623	8,7	4,35	1	ZUID
	GAS Liander	Maasstraat	1079	1079	GAS	KVB	20	100	100	95	G4	1083	0	5		ZUID
	GAS Liander	Uiterwaardenstraat	1079	1079	GAS	KVB	24	100	100	100	G4	933	0	0		ZUID
	Liander N.V. (NW)	Uiterwaardenstraat	1079	1079	ELK	KVB	26	100	100	77	1x35	1558	7,69	7,69	1	ZUID
	Liander N.V. (NW)	Uiterwaardenstraat	1079	1079	ELK	KVB	25	100	100	48	1x35	1931	8	8	1	ZUID
	GAS Liander	Uiterwaardenstraat	1079	1079	GAS	KVB	24	100	100	96	G4	1186	0	4,17		ZUID
	GAS Liander	Uiterwaardenstraat	1079	1079	GAS	KVB	27	100	96,3	96	G4	1011	0	14,81		ZUID
	Liander N.V. (NW)	Uiterwaardenstraat	1079	1079	ELK	KVB	31	100	87,1	42	1x35	1567	19,35	16,13	1	ZUID
	GAS Liander	Uiterwaardenstraat	1079	1079	GAS	KVB	43	100	100	100	G4	1125	0	0		ZUID
	Liander N.V. (NW)	Uiterwaardenstraat	1079	1079	ELK	KVB	50	100	100	52	1x25	2148	4	0	1	ZUID
	Liander N.V. (NW)	Uiterwaardenstraat	1079	1079	ELK	KVB	21	100	100	67	1x35	3555	14,29	4,76	1,1	ZUID
	GAS Liander	Uiterwaardenstraat	1079	1079	GAS	KVB	20	100	100	85	G4	1705	0	5		ZUID
	GAS Liander	Uiterwaardenstraat	1079	1079	GAS	KVB	20	100	100	85	G4	1304	0	20		ZUID
	GAS Liander	Uiterwaardenstraat	1079	1079	GAS	KVB	20	100	100	100	G4	938	0	0		ZUID
	Liander N.V. (NW)	Uiterwaardenstraat	1079	1079	ELK	KVB	22	100	100	41	1x35	1964	4,55	4,55	1	ZUID
	Liander N.V. (NW)	Uiterwaardenstraat	1079	1079	ELK	KVB	24	100	100	100	1x25	1505	0	0	1	ZUID
	GAS Liander	Uiterwaardenstraat	1079	1079	GAS	KVB	24	100	100	100	G4	805	0	0		ZUID
	GAS Liander	Uiterwaardenstraat	1079	1079	GAS	KVB	25	100	96	96	G4	1117	0	0		ZUID
	Liander N.V. (NW)	Uiterwaardenstraat	1079	1079	ELK	KVB	26	100	100	96	1x25	1746	3,85	0	1	ZUID
	Liander N.V. (NW)	Uiterwaardenstraat	1079	1079	ELK	KVB	20	100	100	95	1x25	1379	0	0	1	ZUID
	GAS Liander	Uiterwaardenstraat	1079	1079	GAS	KVB	20	100	100	100	G4	839	0	0		ZUID
	Liander N.V. (NW)	Uiterwaardenstraat	1079	1079	ELK	KVB	26	100	100	88	1x25	1997	0	0	1	ZUID
	GAS Liander	Uiterwaardenstraat	1079	1079	GAS	KVB	25	100	100	96	G4	1220	0	0		ZUID
	Liander N.V. (NW)	Uiterwaardenstraat	1079	1079	ELK	KVB	24	100	100	88	1x25	1640	8,33	4,17	1	ZUID
	GAS Liander	Uiterwaardenstraat	1079	1079	GAS	KVB	24	100	100	96	G4	752	0	4,17		ZUID
	GAS Liander	Uiterwaardenstraat	1079	1079	GAS	KVB	24	100	100	100	G4	994	0	4,17		ZUID
	Liander N.V. (NW)	Uiterwaardenstraat	1079	1079	ELK	KVB	28	100	96,43	68	1x25	1821	14,29	3,57	1,1	ZUID
Liander N.V.	GAS Liander	Uiterwaardenstraat	1079	1079	GAS	KVB	25	100	96	96	G4	1106	0	16		ZUID
Liander N.V.	Liander N.V. (NW)	Uiterwaardenstraat	1079	1079	ELK	KVB	27	100	96,3	59	1x35	3783	18,52	14,81	1	ZUID
	GAS Liander	Uiterwaardenstraat	1079	1079	GAS	KVB	22	100	95,45	91	G4	1090	0	40,91		ZUID
Liander N.V.	Liander N.V. (NW)	Uiterwaardenstraat	1079	1079	ELK	KVB	19	100	84,21	84	1x25	3525	78,95	73,68	1	ZUID
	GAS Liander	Uiterwaardenstraat	1079	1079	GAS	KVB	16	100	100	94	G4	1103	0	81,25		ZUID
	Liander N.V. (NW)	Uiterwaardenstraat	1079	1079	ELK	KVB	18	100	100	72	1x35	3598	5,56	0	1,1	ZUID
	GAS Liander	Uiterwaardenstraat	1079	1079	GAS	KVB	17	100	100	88	G4	1916	0	0		ZUID
	Liander N.V. (NW)	Uiterwaardenstraat	1079	1079	ELK	KVB	26	100	100	54	1x35	2078	23,08	19,23	1	ZUID
	GAS Liander	Uiterwaardenstraat	1079	1079	GAS	KVB	23	100	100	87	G4	1169	0	17,39		ZUID
	GAS Liander	Uiterwaardenstraat	1079	1079	GAS	KVB	16	100	100	100	G4	948	0	0		ZUID
	Liander N.V. (NW)	Uiterwaardenstraat	1079	1079	ELK	KVB	18	100	100	94	1x25	1317	0	0	1,1	ZUID
	GAS Liander	Uiterwaardenstraat	1079	1079	GAS	KVB	27	100	100	100	G4	920	0	0		ZUID
	Liander N.V. (NW)	Uiterwaardenstraat	1079	1079	ELK	KVB	29	100	100	66	1x25	1271	0	0	1	ZUID
	Liander N.V. (NW)	Uiterwaardenstraat	1079	1079	ELK	KVB	38	100	100	50	1x25	2828	5,26	0	1,1	ZUID
	GAS Liander	Uiterwaardenstraat	1079	1079	GAS	KVB	36	100	100	100	G4	1011	0	0		ZUID
	Liander N.V. (NW)	Uiterwaardenstraat	1079	1079	ELK	KVB	21	100	100	95	1x25	1946	4,76	4,76	1	ZUID
	GAS Liander	Uiterwaardenstraat	1079	1079	GAS	KVB	20	100	100	95	G4	1082	0	0		ZUID
	Liander N.V. (NW)	Uiterwaardenstraat	1079	1079	ELK	KVB	25	100	100	88	1x25	3387	8	4	1	ZUID
	GAS Liander	Uiterwaardenstraat	1079	1079	GAS	KVB	25	100	100	88	G4	1505	0	4		ZUID
	GAS Liander	Uiterwaardenstraat	1079	1079	GAS	KVB	20	100	100	90	G4	878	0	5		ZUID
	Liander N.V. (NW)	Uiterwaardenstraat	1079	1079	ELK	KVB	23	100	91,3	87	1x25	2521	4,35	4,35	1	ZUID
	GAS Liander	Uiterwaardenstraat	1079	1079	GAS	KVB	25	100	100	100	G4	1149	0	4		ZUID
	Liander N.V. (NW)	Uiterwaardenstraat	1079	1079	ELK	KVB	29	100	100	76	1x35	3138	6,9	3,45	1	ZUID
	Liander N.V. (NW)	Uiterwaardenstraat	1079	1079	ELK	KVB	25	100	100	68	1x25	2475	8	0	1,1	ZUID
Liander N.V.	GAS Liander	Uiterwaardenstraat	1079	1079	GAS	KVB	24	100	95,83	83	G4	2335	0	0		ZUID
	GAS Liander	Uiterwaardenstraat	1079	1079	GAS	KVB	18	100	100	100	G4	831	0	0		ZUID
	Liander N.V. (NW)	Uiterwaardenstraat	1079	1079	ELK	KVB	18	100	100	100	1x25	1190	0	0	1	ZUID
	Liander N.V. (NW)	Uiterwaardenstraat	1079	1079	ELK	KVB	18	100	100	100	1x25	1597	0	0	1	ZUID
	GAS Liander	Uiterwaardenstraat	1079	1079	GAS	KVB	18	100	100	100	G4	981	0	0		ZUID
	Liander N.V. (NW)	Uiterwaardenstraat	1079	1079	ELK	KVB	18	100	100	67	1x25	1429	0	0	1	ZUID
	GAS Liander	Uiterwaardenstraat	1079	1079	GAS	KVB	18	100	100	100	G4	875	0	0		ZUID
	Liander N.V. (NW)	Uiterwaardenstraat	1079	1079	ELK	KVB	27	100	100	100	1x25	2163	0	0	1	ZUID
	Liander N.V. (NW)	Uiterwaardenstraat	1079	1079	ELK	KVB	34	100	94,12	82	1x25	1863	2,94	2,94	1	ZUID
	GAS Liander	Uiterwaardenstraat	1079	1079	GAS	KVB	29	100	100	83	G4	1169	0	3,45		ZUID
	Liander N.V. (NW)	Uiterwaardenstraat	1079	1079	ELK	KVB	26	100	100	81	1x25	2228	3,85	0	1	ZUID
	GAS Liander	Uiterwaardenstraat	1079	1079	GAS	KVB	25	100	100	80	G4	1563	0	0		ZUID
	Liander N.V. (NW)	Uiterwaardenstraat	1079	1079	ELK	KVB	27	100	100	96	1x25	2269	3,7	0	1	ZUID
	GAS Liander	Uiterwaardenstraat	1079	1079	GAS	KVB	25	100	100	96	G4	1303	0	0		ZUID
	Liander N.V. (NW)	Kuinderstraat	1079	1079	ELK	KVB	25	100	100	68	1x25	1674	4	4	1	ZUID
	GAS Liander	Kuinderstraat	1079	1079	GAS	KVB	24	100	100	96	G4	1058	0	4,17		ZUID
	Liander N.V. (NW)	Kuinderstraat	1079	1079	ELK	KVB	27	100	100	59	1x35	1860	3,7	3,7	1	ZUID
	GAS Liander	Kuinderstraat	1079	1079	GAS	KVB	24	100	100	96	G4	1005	0	4,17		ZUID
	GAS Liander	Kuinderstraat	1079	1079	GAS	KVB	32	100	100	100	G4	980	0	15,63		ZUID
Liander N.V.	Liander N.V. (NW)	Kuinderstraat	1079	1079	ELK	KVB	39	100	97,44	74	1x35	1492	12,82	12,82	1	ZUID
	GAS Liander	Kuinderstraat	1079	1079	GAS	KVB	40	100	97,5	95	G4	905	0	0		ZUID
	Liander N.V. (NW)	Kuinderstraat	1079	1079	ELK	KVB	44	100	95,45	68	1x25	1605	4,55	2,27	1	ZUID
	GAS Liander	Kuinderstraat	1079	1079	GAS	KVB	22	100	100	91	G4	1858	0	0		ZUID
	Liander N.V. (NW)	Kuinderstraat	1079	1079	ELK	KVB	24	100	100	92	1x35	2321	4,17	4,17	1	ZUID
	Liander N.V. (NW)	Kuinderstraat	1079	1079	ELK	KVB	24	100	100	50	1x35	2234	12,5	4,17	1,1	ZUID
	GAS Liander	Kuinderstraat	1079	1079	GAS	KVB	24	100	100	96	G4	1185	0	4,17		ZUID
	Liander N.V. (NW)	Kuinderstraat	1079	1079	ELK	KVB	24	100	100	83	1x35	2208	0	0	1	ZUID
	GAS Liander	Kuinderstraat	1079	1079	GAS	KVB	24	100	100	96	G4	1169	0	0		ZUID
	Liander N.V. (NW)	Waalstraat	1079	1079	ELK	KVB	32	100	96,88	72	1x25	2275	31,25	25	1,1	ZUID
	GAS Liander	Waalstraat	1079	1079	GAS	KVB	30	100	100	70	G4	1291	0	26,67		ZUID
	Liander N.V. (NW)	Waalstraat	1079	1079	ELK	KVB	27	100	100	63	1x25	1978	33,33	33,33	1	ZUID
	GAS Liander	Waalstraat	1079	1079	GAS	KVB	25	100	100	92	G4	900	0	32		ZUID
	Liander N.V. (NW)	Waalstraat	1079	1079	ELK	KVB	29	100	96,55	55	1x25	1641	10,34	6,9	1	ZUID
	GAS Liander	Waalstraat	1079	1079	GAS	KVB	24	100	100	79	G4	1085	0	4,17		ZUID
	Liander N.V. (NW)	Waalstraat	1079	1079	ELK	KVB	25	100	100	92	1x25	2473	4	0	1	ZUID
	GAS Liander	Waalstraat	1079	1079	GAS	KVB	23	100	100	96	G4	1122	0	0		ZUID
	GAS Liander	Waalstraat	1079	1079	GAS	KVB	24	100	100	96	G4	989	0	0		ZUID
	Liander N.V. (NW)	Waalstraat	1079	1079	ELK	KVB	24	100	100	58	1x25	1920	0	0	1	ZUID
	GAS Liander	Waalstraat	1079	1079	GAS	KVB	32	100	100	100	G4	913	0	0		ZUID
	Liander N.V. (NW)	Waalstraat	1079	1079	ELK	KVB	34	100	100	97	1x25	1596	0	0	1	ZUID
	Liander N.V. (NW)	Waalstraat	1079	1079	ELK	KVB	35	100	100	69	1x25	1702	8,57	2,86	1,1	ZUID
	GAS Liander	Waalstraat	1079	1079	GAS	KVB	32	100	100	100	G4	963	0	3,13		ZUID
	Liander N.V. (NW)	Waalstraat	1079	1079	ELK	KVB	26	100	100	88	1x35	2008	0	0	1	ZUID
	GAS Liander	Waalstraat	1079	1079	GAS	KVB	24	100	100	100	G4	969	0	0		ZUID
	GAS Liander	Waalstraat	1079	1079	GAS	KVB	27	100	100	59	G4	1218	0	11,11		ZUID
	Liander N.V. (NW)	Waalstraat	1079	1079	ELK	KVB	31	100	96,77	35	1x35	2497	16,13	12,9	1	ZUID
	GAS Liander	Waalstraat	1079	1079	GAS	KVB	24	100	100	75	G4	1524	0	0		ZUID
	Liander N.V. (NW)	Waalstraat	1079	1079	ELK	KVB	25	100	100	80	1x25	2948	0	0	1	ZUID
	Liander N.V. (NW)	Waalstraat	1079	1079	ELK	KVB	26	100	100	85	1x25	2695	7,69	3,85	1	ZUID
	GAS Liander	Waalstraat	1079	1079	GAS	KVB	24	100	100	67	G4	1410	0	4,17		ZUID
	Liander N.V. (NW)	Waalstraat	1079	1079	ELK	KVB	25	100	96	84	1x25	2057	16	8	1	ZUID
	GAS Liander	Waalstraat	1079	1079	GAS	KVB	23	100	100	100	G4	997	0	4,35		ZUID
	Liander N.V. (NW)	Waalstraat	1079	1079	ELK	KVB	24	100	100	100	1x25	1346	8,33	8,33	1	ZUID
	GAS Liander	Waalstraat	1079	1079	GAS	KVB	24	100	100	100	G4	831	0	4,17		ZUID
	Liander N.V. (NW)	Waalstraat	1079	1079	ELK	KVB	24	100	100	100	1x25	1599	0	0	1	ZUID
	GAS Liander	Waalstraat	1079	1079	GAS	KVB	24	100	100	100	G4	806	0	0		ZUID
	Liander N.V. (NW)	Waalstraat	1079	1079	ELK	KVB	16	100	100	100	1x25	1208	0	0	1	ZUID
	GAS Liander	Waalstraat	1079	1079	GAS	KVB	16	100	100	100	G4	878	0	0		ZUID
	GAS Liander	Waalstraat	1079	1079	GAS	KVB	17	100	100	100	G4	895	0	0		ZUID
	Liander N.V. (NW)	Waalstraat	1079	1079	ELK	KVB	18	100	100	83	1x25	1193	5,56	0	1,1	ZUID
	GAS Liander	Lekstraat	1079	1079	GAS	KVB	51	100	100	98	G4	1313	0	0		ZUID
	Liander N.V. (NW)	Lekstraat	1079	1079	ELK	KVB	52	100	100	71	3x25	3280	5,77	3,85	1	ZUID
	Liander N.V. (NW)	Lekstraat	1079	1079	ELK	KVB	20	100	95	60	1x25	1994	5	0	1,1	ZUID
Liander N.V.	GAS Liander	Lekstraat	1079	1079	GAS	KVB	19	100	94,74	89	G4	3578	0	0		ZUID
	GAS Liander	Lekstraat	1079	1079	GAS	KVB	24	100	100	88	G4	3259	0	4,17		ZUID
	Liander N.V. (NW)	Lekstraat	1079	1079	ELK	KVB	27	100	100	78	1x35	4742	11,11	3,7	1,1	ZUID
	GAS Liander	Lekstraat	1079	1079	GAS	KVB	24	100	100	100	G4	929	0	8,33		ZUID
	Liander N.V. (NW)	Lekstraat	1079	1079	ELK	KVB	25	100	100	96	1x25	1213	8	8	1	ZUID
	GAS Liander	Lekstraat	1079	1079	GAS	KVB	24	100	100	100	G4	831	0	8,33		ZUID
	Liander N.V. (NW)	Lekstraat	1079	1079	ELK	KVB	27	100	96,3	89	1x25	1295	7,41	7,41	1	ZUID
	Liander N.V. (NW)	Lekstraat	1079	1079	ELK	KVB	27	100	92,59	89	1x25	1629	14,81	0	1,1	ZUID
	GAS Liander	Lekstraat	1079	1079	GAS	KVB	24	100	100	100	G4	1116	0	0		ZUID
Liander N.V.	Liander N.V. (NW)	Lekstraat	1079	1079	ELK	KVB	20	100	95	70	1x25	1826	20	5	1,1	ZUID
	GAS Liander	Lekstraat	1079	1079	GAS	KVB	17	100	100	100	G4	935	0	0		ZUID
	Liander N.V. (NW)	Lekstraat	1079	1079	ELK	KVB	27	100	100	48	1x25	3433	11,11	3,7	1,1	ZUID
	GAS Liander	Lekstraat	1079	1079	GAS	KVB	26	100	96,15	88	G4	1130	0	3,85		ZUID
	Liander N.V. (NW)	Lekstraat	1079	1079	ELK	KVB	29	100	96,55	45	1x25	2471	10,34	3,45	1,1	ZUID
	GAS Liander	Lekstraat	1079	1079	GAS	KVB	25	100	100	68	G4	1336	0	0		ZUID
	Liander N.V. (NW)	Lekstraat	1079	1079	ELK	KVB	27	100	100	89	1x35	2311	11,11	11,11	1	ZUID
	GAS Liander	Lekstraat	1079	1079	GAS	KVB	26	100	100	77	G4	1431	0	7,69		ZUID
	Liander N.V. (NW)	Lekstraat	1079	1079	ELK	KVB	26	100	100	77	1x35	2881	11,54	11,54	1	ZUID
	GAS Liander	Lekstraat	1079	1079	GAS	KVB	24	100	100	75	G4	1624	0	8,33		ZUID
	GAS Liander	Lekstraat	1079	1079	GAS	KVB	22	100	100	64	G4	1549	0	4,55		ZUID
	Liander N.V. (NW)	Lekstraat	1079	1079	ELK	KVB	28	85,71	89,29	64	1x35	2330	10,71	7,14	1,1	ZUID
	GAS Liander	Lekstraat	1079	1079	GAS	KVB	20	100	100	70	G4	1655	0	10		ZUID
	Liander N.V. (NW)	Lekstraat	1079	1079	ELK	KVB	20	100	100	70	1x35	3209	10	10	1	ZUID
	GAS Liander	Kinderdijkstraat	1079	1079	GAS	KVB	23	100	100	96	G4	1034	0	0		ZUID
	Liander N.V. (NW)	Kinderdijkstraat	1079	1079	ELK	KVB	25	100	100	56	1x35	2765	0	0	1	ZUID
	Liander N.V. (NW)	Kinderdijkstraat	1079	1079	ELK	KVB	28	100	96,43	64	1x35	1987	21,43	21,43	1	ZUID
	GAS Liander	Kinderdijkstraat	1079	1079	GAS	KVB	26	100	96,15	100	G4	1176	0	19,23		ZUID
	Liander N.V. (NW)	Kinderdijkstraat	1079	1079	ELK	KVB	24	100	100	100	1x35	2023	0	0	1	ZUID
	GAS Liander	Kinderdijkstraat	1079	1079	GAS	KVB	24	100	100	100	G4	1246	0	0		ZUID
	Liander N.V. (NW)	Kinderdijkstraat	1079	1079	ELK	KVB	18	100	100	89	1x35	1795	0	0	1	ZUID
	GAS Liander	Kinderdijkstraat	1079	1079	GAS	KVB	18	100	100	100	G4	1088	0	0		ZUID
	GAS Liander	Kinderdijkstraat	1079	1079	GAS	KVB	18	100	94,44	100	G4	1261	0	16,67		ZUID
