MEETVERANTWOORDELIJKE	NETBEHEERDER	STRAATNAAM	POSTCODE_VAN	POSTCODE_TOT	PRODUCTSOORT	VERBRUIKSSEGMENT	Aantal Aansluitingen	%Leveringsrichting	%Fysieke status	%Soort aansluiting	Soort aansluiting Naam	SJV	%SJV laag tarief	%Slimme Meter	Gemiddeld aantal telwielen
Liander N.V.	GAS Liander	Kloveniersburgwal	1011JV	1011JV	GAS	KVB	17	100.0	94.12	76	G4	2056	0.0	0.0	
Liander N.V.	Liander N.V. (NW)	Kloveniersburgwal	1011JV	1011JV	ELK	KVB	20	100.0	95.0	35	1x25	4855	15.0	10.0	1.1
	Liander N.V. (NW)	Kloveniersburgwal	1011JW	1011JW	ELK	KVB	20	100.0	75.0	70	3x25	4580	70.0	45.0	1.5
	GAS Liander	Kloveniersburgwal	1011JW	1011JW	GAS	KVB	16	100.0	81.25	75	G4	1699	0.0	50.0	
	GAS Liander	Kloveniersburgwal	1011JX	1011JX	GAS	KVB	12	100.0	91.67	75	G4	2872	0.0	8.33	
Liander N.V.	Liander N.V. (NW)	Kloveniersburgwal	1011JX	1011JX	ELK	KVB	16	100.0	87.5	69	1x25	3647	37.5	12.5	1.3
	GAS Liander	Kloveniersburgwal	1011JZ	1011JZ	GAS	KVB	14	100.0	100.0	86	G4	2110	0.0	14.29	
	GAS Liander	Kloveniersburgwal	1011KA	1011KA	GAS	KVB	30	100.0	100.0	97	G4	1620	0.0	36.67	
	Liander N.V. (NW)	Kloveniersburgwal	1011KA	1011KA	ELK	KVB	35	100.0	94.29	74	1x25	3708	42.86	37.14	1.1
	GAS Liander	Kloveniersburgwal	1011KB	1011KB	GAS	KVB	21	100.0	100.0	81	G4	3105	0.0	90.48	
Liander N.V.	Liander N.V. (NW)	Kloveniersburgwal	1011KC	1011KC	ELK	KVB	29	100.0	89.66	48	1x25	3501	79.31	75.86	1.0
	GAS Liander	Kloveniersburgwal	1011KC	1011KC	GAS	KVB	24	100.0	100.0	88	G4	1742	0.0	83.33	
	GAS Liander	Kloveniersburgwal	1011KD	1011KD	GAS	KVB	20	100.0	75.0	90	G4	2259	0.0	65.0	
	GAS Liander	Kloveniersburgwal	1011KE	1011KH	GAS	KVB	23	100.0	100.0	70	G4	3503	0.0	73.91	
	Liander N.V. (NW)	Raamgracht	1011KH	1011KH	ELK	KVB	21	100.0	90.48	48	1x25	2913	71.43	71.43	1.0
Liander N.V.	Liander N.V. (NW)	Raamgracht	1011KJ	1011KJ	ELK	KVB	38	97.37	94.74	58	1x25	2147	57.89	57.89	1.0
Liander N.V.	GAS Liander	Raamgracht	1011KJ	1011KJ	GAS	KVB	33	100.0	96.97	94	G4	1169	0.0	57.58	
	GAS Liander	Raamgracht	1011KK	1011KK	GAS	KVB	34	100.0	79.41	97	G4	1324	0.0	5.88	
	Liander N.V. (NW)	Raamgracht	1011KK	1011KK	ELK	KVB	43	100.0	74.42	49	1x25	3835	34.88	4.65	1.1
	Liander N.V. (NW)	Raamgracht AB	1011KL	1011KM	ELK	KVB	16	100.0	87.5	38	3x25	4526	68.75	62.5	1.0
	GAS Liander	Raamgracht AB	1011KL	1011KM	GAS	KVB	13	100.0	100.0	85	G4	2222	0.0	61.54	
	GAS Liander	's-Gravelandse Veer	1011KN	1011KN	GAS	KVB	21	100.0	95.24	90	G4	1243	0.0	66.67	
	Liander N.V. (NW)	's-Gravelandse Veer	1011KN	1011KN	ELK	KVB	22	95.45	95.45	55	1x25	2110	63.64	68.18	1.0
Liander N.V.	Liander N.V. (NW)	Oudeschans	1011KP	1011KP	ELK	KVB	33	100.0	72.73	48	3x25	2802	21.21	21.21	1.0
Liander N.V.	GAS Liander	Oudeschans	1011KP	1011KP	GAS	KVB	27	100.0	77.78	74	G4	1304	0.0	25.93	
Liander N.V.	Liander N.V. (NW)	Oudeschans	1011KR	1011KR	ELK	KVB	24	100.0	83.33	50	1x25	2222	45.83	45.83	1.0
Liander N.V.	GAS Liander	Oudeschans	1011KR	1011KR	GAS	KVB	20	100.0	85.0	70	G4	1210	0.0	45.0	
	GAS Liander	Oudeschans	1011KS	1011KS	GAS	KVB	13	100.0	100.0	100	G4	1671	0.0	53.85	
	Liander N.V. (NW)	Oudeschans	1011KS	1011KS	ELK	KVB	15	100.0	100.0	47	1x25	2684	53.33	53.33	1.0
	GAS Liander	Oudeschans	1011KT	1011KT	GAS	KVB	27	100.0	96.3	96	G4	1864	0.0	81.48	
	Liander N.V. (NW)	Oudeschans	1011KT	1011KT	ELK	KVB	29	100.0	100.0	62	1x25	2823	86.21	86.21	1.0
	Liander N.V. (NW)	Oudeschans	1011KV	1011KW	ELK	KVB	92	98.91	96.74	35	1x35	2509	32.61	30.43	1.1
	GAS Liander	Oudeschans	1011KV	1011KW	GAS	KVB	87	100.0	98.85	98	G4	1069	0.0	31.03	
Liander N.V.	Liander N.V. (NW)	Oudeschans	1011KX	1011KZ	ELK	KVB	44	100.0	84.09	43	1x25	3706	36.36	29.55	1.0
	GAS Liander	Oudeschans	1011KX	1011KZ	GAS	KVB	34	100.0	91.18	82	G4	1809	0.0	35.29	
Liander N.V.	GAS Liander	Oudeschans	1011LA	1011LA	GAS	KVB	11	100.0	90.91	64	G4	1344	0.0	45.45	
	Liander N.V. (NW)	Oudeschans	1011LA	1011LA	ELK	KVB	12	100.0	91.67	50	1x35	1921	41.67	41.67	1.0
	Liander N.V. (NW)	Oudeschans	1011LB	1011LB	ELK	KVB	29	100.0	96.55	52	1x25	3242	37.93	31.03	1.1
	GAS Liander	Oudeschans	1011LB	1011LB	GAS	KVB	26	100.0	100.0	100	G4	1188	0.0	30.77	
	GAS Liander	Oudeschans	1011LC	1011LC	GAS	KVB	14	100.0	92.86	93	G4	1737	0.0	78.57	
	Liander N.V. (NW)	Oudeschans	1011LC	1011LC	ELK	KVB	14	100.0	100.0	57	1x35	2985	85.71	85.71	1.0
	GAS Liander	Oudeschans	1011LD	1011LD	GAS	KVB	41	100.0	100.0	98	G4	1373	0.0	58.54	
	Liander N.V. (NW)	Oudeschans	1011LD	1011LD	ELK	KVB	50	98.0	100.0	56	1x25	2820	60.0	58.0	1.0
	GAS Liander	Oudeschans	1011LE	1011LE	GAS	KVB	38	100.0	100.0	97	G4	1370	0.0	7.89	
Liander N.V.	Liander N.V. (NW)	Oudeschans	1011LE	1011LE	ELK	KVB	44	100.0	95.45	41	1x25	2338	13.64	11.36	1.0
	GAS Liander	Oudeschans AB	1011LG	1011LH	GAS	KVB	22	100.0	100.0	100	G4	1208	0.0	4.55	
Liander N.V.	Liander N.V. (NW)	Oudeschans AB	1011LG	1011LG	ELK	KVB	10	100.0	80.0	50	1x35	2893	0.0	0.0	1.0
	Liander N.V. (NW)	Oostersekade	1011LH	1011LH	ELK	KVB	20	100.0	100.0	70	1x25	2278	10.0	5.0	1.1
	GAS Liander	Nieuwe Batavierstraat	1011LJ	1011LJ	GAS	KVB	15	100.0	100.0	93	G4	982	0.0	26.67	
	Liander N.V. (NW)	Nieuwe Batavierstraat	1011LJ	1011LJ	ELK	KVB	16	100.0	100.0	100	1x25	2483	25.0	25.0	1.0
	GAS Liander	Nieuwe Batavierstraat	1011LK	1011LL	GAS	KVB	30	100.0	96.67	90	G4	1693	0.0	0.0	
	Liander N.V. (NW)	Nieuwe Batavierstraat	1011LK	1011LL	ELK	KVB	32	100.0	100.0	63	1x35	2695	12.5	0.0	1.1
	Liander N.V. (NW)	Nieuwe Uilenburgerstraat	1011LM	1011LM	ELK	KVB	122	100.0	98.36	45	1x25	3212	52.46	48.36	1.1
	GAS Liander	Nieuwe Uilenburgerstraat	1011LM	1011LM	GAS	KVB	115	100.0	100.0	97	G4	1040	0.0	50.43	
	Liander N.V. (NW)	Nieuwe Uilenburgerstraat	1011LN	1011LP	ELK	KVB	17	100.0	88.24	71	1x25	2010	11.76	5.88	1.0
	GAS Liander	Nieuwe Uilenburgerstraat	1011LN	1011LP	GAS	KVB	15	100.0	100.0	93	G4	1298	0.0	6.67	
	GAS Liander	Nieuwe Uilenburgerstraat	1011LR	1011LR	GAS	KVB	14	100.0	100.0	93	G4	1017	0.0	50.0	
	Liander N.V. (NW)	Nieuwe Uilenburgerstraat	1011LR	1011LR	ELK	KVB	14	100.0	100.0	50	1x35	2048	57.14	50.0	1.1
	GAS Liander	Nieuwe Uilenburgerstraat	1011LS	1011LS	GAS	KVB	13	100.0	100.0	92	G4	1270	0.0	0.0	
	Liander N.V. (NW)	Nieuwe Uilenburgerstraat	1011LS	1011LS	ELK	KVB	13	100.0	100.0	100	1x25	1379	0.0	0.0	1.0
	GAS Liander	Nieuwe Uilenburgerstraat	1011LT	1011LT	GAS	KVB	13	100.0	92.31	100	G4	795	0.0	7.69	
	Liander N.V. (NW)	Nieuwe Uilenburgerstraat	1011LT	1011LT	ELK	KVB	14	100.0	92.86	71	1x25	1641	14.29	7.14	1.0
	GAS Liander	Nieuwe Uilenburgerstraat	1011LV	1011LV	GAS	KVB	16	100.0	100.0	94	G4	1007	0.0	18.75	
	Liander N.V. (NW)	Nieuwe Uilenburgerstraat	1011LV	1011LV	ELK	KVB	16	100.0	100.0	75	1x25	1984	25.0	18.75	1.1
	Liander N.V. (NW)	Nieuwe Uilenburgerstraat	1011LW	1011LW	ELK	KVB	32	100.0	96.88	88	1x25	1433	3.13	0.0	1.0
	GAS Liander	Nieuwe Uilenburgerstraat	1011LW	1011LW	GAS	KVB	31	100.0	100.0	94	G4	891	0.0	0.0	
	GAS Liander	Nieuwe Uilenburgerstraat	1011LX	1011LZ	GAS	KVB	32	100.0	59.38	75	G4	2422	0.0	3.13	
Liander N.V.	Liander N.V. (NW)	Valkenburgerstraat	1011LZ	1011LZ	ELK	KVB	94	100.0	85.11	53	1x35	3801	15.96	7.45	1.1
	GAS Liander	Nieuwmarkt	1011MA	1011MB	GAS	KVB	40	100.0	100.0	100	G4	764	0.0	75.0	
Liander N.V.	Liander N.V. (NW)	Nieuwmarkt	1011MA	1011MB	ELK	KVB	43	100.0	93.02	91	1x25	2405	72.09	69.77	1.0
	Liander N.V. (NW)	Krom Boomssloot	1011MC	1011MG	ELK	KVB	44	100.0	100.0	45	1x35	3317	27.27	20.45	1.1
	GAS Liander	Krom Boomssloot	1011MC	1011MX	GAS	KVB	45	100.0	100.0	100	G4	862	0.0	20.0	
Liander N.V.	Liander N.V. (NW)	Valkenburgerstraat	1011MH	1011MH	ELK	KVB	48	100.0	97.92	56	3x25	3450	6.25	2.08	1.0
	Liander N.V. (NW)	Rapenburgerstraat	1011MK	1011MK	ELK	KVB	55	100.0	100.0	75	1x35	2286	5.45	3.64	1.0
	Liander N.V. (NW)	Rapenburgerstraat	1011ML	1011ML	ELK	KVB	44	100.0	100.0	89	1x35	2313	4.55	2.27	1.0
	Liander N.V. (NW)	Rapenburgerstraat	1011MN	1011MN	ELK	KVB	65	98.46	100.0	80	1x35	2536	7.69	7.69	1.0
	Liander N.V. (NW)	Anne Frankstraat	1011MP	1011MP	ELK	KVB	22	100.0	100.0	59	1x35	2797	0.0	0.0	1.0
	Liander N.V. (NW)	Koerierstersplein	1011MR	1011MR	ELK	KVB	18	100.0	100.0	56	1x35	2764	0.0	0.0	1.0
	Liander N.V. (NW)	Februariplein	1011MT	1011MT	ELK	KVB	18	100.0	100.0	67	1x35	2848	11.11	5.56	1.1
	Liander N.V. (NW)	Markenplein	1011MV	1011MV	ELK	KVB	27	100.0	100.0	67	1x35	2210	11.11	11.11	1.0
	Liander N.V. (NW)	Uilenburgerwerf	1011MX	1011MX	ELK	KVB	38	100.0	100.0	92	1x35	2272	5.26	2.63	1.0
	Liander N.V. (NW)	Uilenburgerwerf	1011MZ	1011MZ	ELK	KVB	32	100.0	96.88	97	1x35	3099	6.25	3.13	1.0
	GAS Liander	Uilenburgerwerf	1011MZ	1011MZ	GAS	KVB	31	100.0	96.77	100	G4	710	0.0	3.23	
Liander N.V.	Liander N.V. (NW)	Valkenburgerstraat	1011NA	1011NA	ELK	KVB	100	100.0	77.0	58	3x25	4528	63.0	51.0	1.0
Liander N.V.	GAS Liander	Valkenburgerstraat	1011NA	1011NA	GAS	KVB	77	100.0	70.13	82	G4	1270	0.0	64.94	
	Liander N.V. (NW)	Valkenburgerstraat	1011NB	1011NB	ELK	KVB	23	100.0	95.65	43	1x25	4634	52.17	47.83	1.1
	GAS Liander	Valkenburgerstraat	1011NB	1011NB	GAS	KVB	18	100.0	100.0	94	G4	796	0.0	50.0	
Liander N.V.	Liander N.V. (NW)	Valkenburgerstraat	1011NC	1011NC	ELK	KVB	107	100.0	85.98	91	3x25	3880	5.61	2.8	1.0
	GAS Liander	Valkenburgerstraat	1011NC	1011NC	GAS	KVB	92	100.0	98.91	99	G4	842	0.0	2.17	
	GAS Liander	Valkenburgerstraat	1011ND	1011ND	GAS	KVB	24	100.0	100.0	96	G4	705	0.0	79.17	
	GAS Liander	Zakslootje	1011NE	1011NK	GAS	KVB	29	100.0	93.1	76	G4	4330	0.0	34.48	
	GAS Liander	Jodenbreestraat	1011NM	1011NS	GAS	KVB	68	100.0	97.06	93	G4	1181	0.0	73.53	
	GAS Liander	Waterlooplein	1011NV	1011NV	GAS	KVB	34	100.0	94.12	94	G4	1606	0.0	5.88	
Liander N.V.	Liander N.V. (NW)	Waterlooplein	1011NV	1011NV	ELK	KVB	43	100.0	93.02	49	1x35	3775	27.91	11.63	1.2
	GAS Liander	Waterlooplein	1011NX	1011PB	GAS	KVB	40	100.0	100.0	98	G4	845	0.0	70.0	
	Liander N.V. (NW)	Waterlooplein	1011NX	1011PB	ELK	KVB	44	100.0	100.0	57	1x25	3002	72.73	65.91	1.3
Liander N.V.	GAS Liander	Waterlooplein	1011PC	1011PG	GAS	KVB	142	100.0	95.77	94	G4	1176	0.0	59.15	
	Liander N.V. (NW)	Nieuwe Amstelstraat	1011PL	1011PL	ELK	KVB	49	100.0	97.96	61	1x25	1706	53.06	55.1	1.0
	GAS Liander	Nieuwe Amstelstraat	1011PL	1011PL	GAS	KVB	44	100.0	100.0	100	G4	887	0.0	59.09	
Liander N.V.	Liander N.V. (NW)	Nieuwe Amstelstraat	1011PM	1011PM	ELK	KVB	26	100.0	84.62	73	1x25	4044	50.0	46.15	1.1
	GAS Liander	Nieuwe Amstelstraat	1011PM	1011PM	GAS	KVB	21	100.0	95.24	90	G4	2522	0.0	57.14	
	GAS Liander	Amstel	1011PT	1011PT	GAS	KVB	17	100.0	94.12	94	G4	1504	0.0	11.76	
Liander N.V.	Liander N.V. (NW)	Amstel	1011PV	1011PV	ELK	KVB	12	100.0	83.33	42	1x35	2165	41.67	33.33	1.0
	GAS Liander	Amstel	1011PV	1011PW	GAS	KVB	22	100.0	90.91	91	G4	1219	0.0	40.91	
Liander N.V.	Liander N.V. (NW)	Amstel	1011PW	1011PW	ELK	KVB	17	100.0	82.35	59	1x25	3684	41.18	41.18	1.0
Liander N.V.	Liander N.V. (NW)	Amstel AB	1011PX	1011PX	ELK	KVB	14	100.0	50.0	50	1x35	4530	7.14	7.14	1.0
	GAS Liander	Amstel AB	1011PX	1011RA	GAS	KVB	24	100.0	87.5	96	G4	1464	0.0	4.17	
	Liander N.V. (NW)	Muiderstraat	1011RA	1011RA	ELK	KVB	16	100.0	93.75	56	1x25	2553	0.0	0.0	1.0
	GAS Liander	Muiderstraat	1011RB	1011RC	GAS	KVB	17	100.0	94.12	76	G4	1831	0.0	35.29	
	GAS Liander	Mr. Visserplein	1011RD	1011RE	GAS	KVB	19	100.0	84.21	79	G4	4454	0.0	0.0	
	Liander N.V. (NW)	Jonas Daniel Meijerplein	1011RE	1011RE	ELK	KVB	20	100.0	90.0	60	1x25	1886	0.0	0.0	1.0
	Liander N.V. (NW)	Jonas Daniel Meijerplein	1011RG	1011RG	ELK	KVB	22	100.0	95.45	45	1x25	1523	13.64	13.64	1.0
Liander N.V.	GAS Liander	Jonas Daniel Meijerplein	1011RG	1011RG	GAS	KVB	18	100.0	88.89	100	G4	784	0.0	5.56	
	GAS Liander	Jonas Daniel Meijerplein	1011RH	1011RH	GAS	KVB	23	100.0	100.0	100	G4	955	0.0	65.22	
	Liander N.V. (NW)	Jonas Daniel Meijerplein	1011RH	1011RH	ELK	KVB	25	100.0	96.0	64	1x25	2610	60.0	60.0	1.0
	GAS Liander	Nieuwe Herengracht	1011RJ	1011RK	GAS	KVB	19	100.0	100.0	79	G4	1778	0.0	57.89	
	Liander N.V. (NW)	Nieuwe Herengracht	1011RJ	1011RJ	ELK	KVB	10	100.0	100.0	50	3x25	1798	30.0	20.0	1.1
	Liander N.V. (NW)	Nieuwe Herengracht	1011RK	1011RK	ELK	KVB	16	100.0	100.0	44	1x35	2530	75.0	68.75	1.2
	GAS Liander	Nieuwe Herengracht	1011RL	1011RL	GAS	KVB	25	100.0	100.0	84	G4	1351	0.0	40.0	
	Liander N.V. (NW)	Nieuwe Herengracht	1011RL	1011RL	ELK	KVB	29	96.55	100.0	59	1x25	1872	48.28	41.38	1.2
	GAS Liander	Nieuwe Herengracht	1011RM	1011RM	GAS	KVB	12	100.0	91.67	83	G4	2914	0.0	16.67	
Liander N.V.	Liander N.V. (NW)	Nieuwe Herengracht	1011RM	1011RM	ELK	KVB	16	100.0	81.25	50	1x35	4032	18.75	12.5	1.1
	GAS Liander	Nieuwe Herengracht	1011RN	1011RN	GAS	KVB	18	100.0	83.33	61	G4	2915	0.0	0.0	
	Liander N.V. (NW)	Nieuwe Herengracht	1011RP	1011RS	ELK	KVB	23	100.0	95.65	57	1x25	3727	13.04	4.35	1.1
	GAS Liander	Nieuwe Herengracht	1011RP	1011SB	GAS	KVB	75	100.0	98.67	68	G4	1716	0.0	6.67	
	Liander N.V. (NW)	Nieuwe Herengracht	1011RT	1011RX	ELK	KVB	36	100.0	97.22	69	1x25	3357	13.89	0.0	1.1
	GAS Liander	Nieuwe Herengracht	1011SC	1011SC	GAS	KVB	12	100.0	100.0	83	G4	960	0.0	8.33	
	Liander N.V. (NW)	Nieuwe Herengracht	1011SC	1011SC	ELK	KVB	13	100.0	100.0	69	1x25	2028	15.38	7.69	1.1
	GAS Liander	Nieuwe Herengracht	1011SE	1011SP	GAS	KVB	49	100.0	100.0	84	G4	1506	0.0	12.24	
	Liander N.V. (NW)	Nieuwe Herengracht	1011SE	1011SG	ELK	KVB	24	100.0	83.33	46	3x25	4192	16.67	8.33	1.1
	Liander N.V. (NW)	Nieuwe Herengracht	1011SK	1011SP	ELK	KVB	37	100.0	100.0	49	1x25	2595	13.51	10.81	1.0
Liander N.V.	Liander N.V. (NW)	Anne Frankstraat	1011SR	1011SR	ELK	KVB	20	100.0	95.0	85	1x35	1009	90.0	90.0	
	Liander N.V. (NW)	Anne Frankstraat	1011ST	1011ST	ELK	KVB	17	100.0	100.0	100	1x35	971	100.0	100.0	
	Liander N.V. (NW)	Anne Frankstraat	1011SV	1011SV	ELK	KVB	17	100.0	100.0	100	1x35	986	100.0	100.0	
	Liander N.V. (NW)	Anne Frankstraat	1011SW	1011SW	ELK	KVB	17	100.0	100.0	100	1x35	1048	100.0	100.0	
	Liander N.V. (NW)	Anne Frankstraat	1011SX	1011SX	ELK	KVB	17	100.0	100.0	100	1x35	933	100.0	100.0	
	Liander N.V. (NW)	Anne Frankstraat	1011SZ	1011SZ	ELK	KVB	17	100.0	100.0	100	1x35	884	100.0	100.0	
	GAS Liander	IJ-tunnel	1011TA	1011TB	GAS	KVB	55	100.0	98.18	95	G4	1599	0.0	14.55	
Liander N.V.	Liander N.V. (NW)	IJ-tunnel	1011TA	1011TB	ELK	KVB	72	97.22	90.28	56	3x25	2891	20.83	13.89	1.1
Liander N.V.	GAS Liander	Prins Hendrikkade	1011TC	1011TC	GAS	KVB	44	100.0	90.91	86	G4	1737	0.0	2.27	
	GAS Liander	Prins Hendrikkade	1011TD	1011TD	GAS	KVB	11	100.0	100.0	82	G4	3100	0.0	27.27	
	GAS Liander	Prins Hendrikkade	1011TE	1011TE	GAS	KVB	56	100.0	64.29	96	G4	1842	0.0	37.5	
	GAS Liander	's-Gravenhekje	1011TG	1011TG	GAS	KVB	23	100.0	100.0	87	G4	2597	0.0	13.04	
	Liander N.V. (NW)	's-Gravenhekje	1011TG	1011TG	ELK	KVB	25	100.0	92.0	40	3x25	3049	24.0	16.0	1.2
Liander N.V.	Liander N.V. (NW)	Peperstraat	1011TJ	1011TJ	ELK	KVB	28	100.0	92.86	57	1x25	3353	42.86	42.86	1.0
Liander N.V.	GAS Liander	Peperstraat	1011TJ	1011TJ	GAS	KVB	25	100.0	92.0	88	G4	1310	0.0	52.0	
	Liander N.V. (NW)	Anne Frankstraat	1011TK	1011TL	ELK	KVB	31	100.0	96.77	71	1x25	2535	51.61	45.16	1.1
	GAS Liander	Anne Frankstraat	1011TK	1011TL	GAS	KVB	25	100.0	100.0	96	G4	1063	0.0	44.0	
	GAS Liander	Foeliestraat	1011TM	1011TM	GAS	KVB	25	100.0	76.0	88	G4	1019	0.0	48.0	
	Liander N.V. (NW)	Foeliestraat	1011TM	1011TM	ELK	KVB	30	100.0	76.67	57	3x25	4227	50.0	46.67	1.1
Liander N.V.	Liander N.V. (NW)	Foeliedwarsstraat	1011TN	1011TN	ELK	KVB	10	100.0	0.0	50	3x25	2079	10.0	0.0	
Liander N.V.	GAS Liander	Foeliedwarsstraat	1011TN	1011TP	GAS	KVB	19	100.0	52.63	95	G4	3059	0.0	0.0	
Liander N.V.	Liander N.V. (NW)	Foeliedwarsstraat	1011TP	1011TP	ELK	KVB	14	100.0	92.86	71	1x25	2292	0.0	0.0	1.0
	GAS Liander	Schippersgracht	1011TR	1011TR	GAS	KVB	19	100.0	94.74	100	G4	1147	0.0	36.84	
Liander N.V.	Liander N.V. (NW)	Schippersgracht	1011TR	1011TR	ELK	KVB	24	100.0	83.33	50	1x25	2804	37.5	33.33	1.1
Liander N.V.	GAS Liander	Schippersgracht	1011TS	1011TS	GAS	KVB	18	100.0	72.22	78	G4	1102	0.0	11.11	
Liander N.V.	Liander N.V. (NW)	Schippersgracht	1011TS	1011TS	ELK	KVB	21	100.0	76.19	38	3x25	2737	14.29	9.52	1.1
	GAS Liander	Rapenburg	1011TT	1011TT	GAS	KVB	22	100.0	100.0	86	G4	1569	0.0	27.27	
Liander N.V.	Liander N.V. (NW)	Rapenburg	1011TT	1011TT	ELK	KVB	30	100.0	86.67	47	1x35	3129	26.67	23.33	1.1
	GAS Liander	Rapenburg	1011TV	1011TV	GAS	KVB	70	100.0	98.57	91	G4	1163	0.0	54.29	
Liander N.V.	Liander N.V. (NW)	Rapenburg	1011TV	1011TV	ELK	KVB	81	98.77	93.83	52	1x35	2426	56.79	50.62	1.1
Liander N.V.	GAS Liander	Rapenburg	1011TW	1011TW	GAS	KVB	19	100.0	84.21	74	G4	1859	0.0	5.26	
	GAS Liander	Rapenburg	1011TX	1011TX	GAS	KVB	31	100.0	100.0	100	G4	1056	0.0	83.87	
Liander N.V.	Liander N.V. (NW)	Rapenburg	1011TX	1011TX	ELK	KVB	38	100.0	97.37	50	1x35	2777	81.58	81.58	1.0
Liander N.V.	Liander N.V. (NW)	Rapenburg	1011TZ	1011TZ	ELK	KVB	95	100.0	91.58	39	1x35	2371	5.26	3.16	1.0
	GAS Liander	Rapenburg	1011TZ	1011TZ	GAS	KVB	78	100.0	100.0	97	G4	995	0.0	3.85	
	GAS Liander	Rapenburgerplein	1011VA	1011VA	GAS	KVB	13	100.0	100.0	100	G4	972	0.0	76.92	
	Liander N.V. (NW)	Rapenburgerplein	1011VB	1011VB	ELK	KVB	13	100.0	61.54	46	1x25	2689	15.38	15.38	1.0
	GAS Liander	Rapenburgerplein	1011VB	1011VB	GAS	KVB	13	100.0	61.54	100	G4	1065	0.0	15.38	
	Liander N.V. (NW)	Rapenburgerplein	1011VC	1011VK	ELK	KVB	58	96.55	93.1	83	1x25	2225	60.34	58.62	1.0
	GAS Liander	Rapenburgerplein	1011VC	1011VK	GAS	KVB	55	100.0	89.09	95	G4	765	0.0	54.55	
	GAS Liander	Rapenburgerstraat	1011VL	1011VL	GAS	KVB	41	100.0	100.0	95	G4	1823	0.0	39.02	
Liander N.V.	Liander N.V. (NW)	Rapenburgerstraat	1011VL	1011VL	ELK	KVB	48	100.0	91.67	52	1x35	4379	41.67	37.5	1.0
	GAS Liander	Rapenburgerstraat	1011VM	1011VM	GAS	KVB	34	100.0	97.06	91	G4	2469	0.0	32.35	
	GAS Liander	Nieuwegrachtje	1011VP	1011VP	GAS	KVB	39	100.0	92.31	100	G4	1075	0.0	41.03	
	Liander N.V. (NW)	Nieuwegrachtje	1011VP	1011VP	ELK	KVB	44	100.0	88.64	68	1x25	1527	40.91	40.91	1.0
	Liander N.V. (NW)	A.S. Onderwijzerhof	1011VR	1011VR	ELK	KVB	11	100.0	100.0	100	1x35	1375	90.91	90.91	1.0
	GAS Liander	A.S. Onderwijzerhof	1011VR	1011VR	GAS	KVB	10	100.0	100.0	100	G4	507	0.0	100.0	
	Liander N.V. (NW)	A.S. Onderwijzerhof	1011VS	1011VS	ELK	KVB	22	100.0	100.0	95	1x35	2115	95.45	95.45	1.0
	GAS Liander	A.S. Onderwijzerhof	1011VS	1011VS	GAS	KVB	21	100.0	100.0	100	G4	992	0.0	100.0	
	GAS Liander	Prins Hendrikkade	1011VX	1011WB	GAS	KVB	34	100.0	97.06	94	G4	2186	0.0	52.94	
	Liander N.V. (NW)	Pentagon	1011WC	1011WC	ELK	KVB	45	100.0	100.0	64	1x25	2098	57.78	55.56	1.1
	GAS Liander	Pentagon	1011WC	1011WC	GAS	KVB	44	100.0	100.0	100	G4	896	0.0	56.82	
	GAS Liander	Pentagon	1011WD	1011WD	GAS	KVB	34	100.0	100.0	100	G4	1077	0.0	17.65	
Liander N.V.	Liander N.V. (NW)	Pentagon	1011WD	1011WD	ELK	KVB	35	100.0	97.14	83	1x35	1822	20.0	17.14	1.0
	Liander N.V. (NW)	Zuiderkerkhof	1011XA	1011XA	ELK	KVB	12	100.0	100.0	100	1x25	1763	100.0	100.0	
	GAS Liander	Zuiderkerkhof	1011XA	1011XA	GAS	KVB	12	100.0	100.0	100	G4	1133	0.0	100.0	
Liander N.V.	Liander N.V. (ZW)	Stationsplein	1012AB	1012AB	ELK	KVB	143	100.0	33.57	28	1x6	2685	19.58	7.69	1.7
Liander N.V.	Liander N.V. (NW)	Prins Hendrikkade	1012AD	1012AD	ELK	KVB	11	100.0	36.36	64	3x25	4184	36.36	0.0	1.7
	GAS Liander	Nieuwebrugsteeg	1012AG	1012AH	GAS	KVB	19	100.0	89.47	84	G4	2028	0.0	63.16	
	GAS Liander	Sint Olofspoort	1012AJ	1012AK	GAS	KVB	28	100.0	96.43	93	G4	1076	0.0	53.57	
	Liander N.V. (NW)	Sint Olofspoort	1012AJ	1012AJ	ELK	KVB	10	100.0	100.0	70	1x25	3713	20.0	10.0	1.2
	GAS Liander	Oudezijds Kolk	1012AL	1012AL	GAS	KVB	45	100.0	100.0	82	G4	2318	0.0	4.44	
	GAS Liander	Elleboogsteeg	1012AM	1012AR	GAS	KVB	45	100.0	93.33	91	G4	1758	0.0	13.33	
Liander N.V.	GAS Liander	Zeedijk	1012AS	1012AS	GAS	KVB	38	100.0	86.84	89	G4	1799	0.0	21.05	
	GAS Liander	Zeedijk	1012AT	1012AT	GAS	KVB	16	100.0	100.0	81	G4	2163	0.0	0.0	
	GAS Liander	Zeedijk	1012AW	1012AW	GAS	KVB	19	100.0	100.0	95	G4	2418	0.0	15.79	
	GAS Liander	Zeedijk	1012AX	1012AX	GAS	KVB	12	100.0	100.0	67	G4	1829	0.0	33.33	
	GAS Liander	Zeedijk	1012AZ	1012AZ	GAS	KVB	56	100.0	96.43	91	G4	1300	0.0	8.93	
